,time_elapsed (s),left angle vertical,left angle horizontal,right angle vertical,right angle horizontal
0,0.1,-14,32,16,-37
1,0.2,-4,-42,17,-38
2,0.3333333333333333,-4,-46,14,-40
3,0.43333333333333335,-12,33,16,-37
4,0.5666666666666667,-9,34,17,-37
5,0.7,-13,34,16,-37
6,0.8,-8,25,16,-37
7,0.9333333333333333,0,-36,16,-37
8,1.0666666666666667,-27,27,15,-38
9,1.1666666666666667,0,-37,15,-39
10,1.3,0,-41,15,-39
11,1.4333333333333333,0,-41,12,-40
12,1.5666666666666667,1,-41,16,-36
13,1.6666666666666667,1,-41,19,-31
14,1.8,-1,-44,20,-26
15,1.9333333333333333,0,-37,23,-27
16,2.0666666666666664,0,-37,18,-29
17,2.1666666666666665,0,-37,20,-27
18,2.2666666666666666,0,-37,20,-27
19,2.3666666666666667,0,-37,20,-27
20,2.466666666666667,-3,48,20,-27
21,2.6,-6,49,20,-27
22,2.7,-3,52,20,-27
23,2.8333333333333335,-4,52,20,-27
24,2.966666666666667,-3,53,20,-27
25,3.1,-3,52,20,-27
26,3.2,-2,54,20,-27
27,3.3333333333333335,-2,55,20,-27
28,3.466666666666667,-1,56,20,-27
29,3.6,-4,52,20,-27
30,3.7333333333333334,-4,52,20,-27
31,3.8333333333333335,-6,48,20,-27
32,3.966666666666667,-6,49,20,-27
33,4.1,-6,50,20,-27
34,4.2,-6,51,20,-27
35,4.333333333333333,-5,51,20,-27
36,4.433333333333334,-5,51,20,-27
37,4.566666666666666,-4,53,20,-27
38,4.666666666666667,-6,50,20,-27
39,4.8,-7,51,20,-27
40,4.9,-6,51,20,-27
41,5.033333333333333,-6,51,20,-27
42,5.166666666666667,-6,51,20,-27
43,5.3,-5,51,20,-27
44,5.4,-7,50,20,-27
45,5.533333333333333,-4,52,20,-27
46,5.666666666666667,-7,50,20,-27
47,5.8,-7,50,20,-27
48,5.9,-9,48,20,-27
49,6.033333333333333,-12,52,20,-27
50,6.166666666666667,0,-59,20,-27
51,6.3,-10,49,20,-27
52,6.4,-12,46,20,-27
53,6.533333333333333,-12,46,20,-27
54,6.666666666666667,-8,50,20,-27
55,6.8,-9,49,20,-27
56,6.933333333333334,-11,47,20,-27
57,7.066666666666666,-8,51,20,-27
58,7.166666666666667,-10,49,20,-27
59,7.3,-10,32,20,-27
60,7.433333333333334,-9,27,20,-27
61,7.566666666666666,1,-40,20,-27
62,7.666666666666667,0,-40,20,-27
63,7.8,0,-41,20,-27
64,7.933333333333334,-2,-42,20,-27
65,8.066666666666666,-2,-43,20,-27
66,8.2,0,-37,20,-27
67,8.3,0,-36,20,-27
68,8.433333333333334,4,-36,20,-27
69,8.566666666666666,0,-42,20,-27
70,8.7,0,-43,20,-27
71,8.8,-1,-44,20,-27
72,8.933333333333334,2,-40,20,-27
73,9.066666666666666,7,-35,20,-27
74,9.2,0,-42,20,-27
75,9.3,-2,-43,20,-27
76,9.433333333333334,-4,-43,20,-27
77,9.566666666666666,-2,-43,20,-27
78,9.7,1,-43,20,-27
79,9.8,1,-40,20,-27
80,9.933333333333334,2,-40,20,-27
81,10.066666666666666,2,-40,20,-27
82,10.2,1,-42,20,-27
83,10.3,1,-43,20,-27
84,10.433333333333334,1,-44,20,-27
85,10.566666666666666,-1,-48,20,-27
86,10.7,-1,-44,20,-27
87,10.8,1,-41,20,-27
88,10.933333333333334,0,-43,20,-27
89,11.066666666666666,1,-42,20,-27
90,11.2,3,-40,20,-27
91,11.3,5,-38,20,-27
92,11.433333333333334,-17,28,20,-27
93,11.566666666666666,-19,28,20,-27
94,11.7,4,-38,20,-27
95,11.8,-19,28,20,-27
96,11.933333333333334,5,-38,20,-27
97,12.066666666666666,-23,25,20,-27
98,12.2,-20,29,20,-27
99,12.3,-16,29,20,-27
100,12.433333333333334,-17,31,20,-27
101,12.566666666666666,-18,28,20,-27
102,12.7,-2,-50,20,-27
103,12.8,0,-41,20,-27
104,12.933333333333334,4,-39,20,-27
105,13.066666666666666,1,-40,16,-38
106,13.2,0,-41,14,-40
107,13.333333333333334,-3,-44,12,-44
108,13.466666666666667,-3,-43,10,-46
109,13.6,-18,32,8,-46
110,13.733333333333333,-19,26,7,-44
111,13.833333333333334,-4,34,8,-42
112,13.966666666666667,-9,39,9,-41
113,14.1,-6,41,5,-39
114,14.233333333333333,1,54,0,-35
115,14.333333333333334,0,54,5,-28
116,14.466666666666667,-3,53,14,-14
117,14.6,-2,55,1,-35
118,14.733333333333333,0,56,2,-35
119,14.833333333333334,0,57,3,-30
120,14.966666666666667,0,55,-1,-33
121,15.1,0,55,9,-33
122,15.233333333333333,0,55,16,-27
123,15.333333333333334,-3,52,18,-24
124,15.466666666666667,-4,49,21,-27
125,15.6,-2,50,21,-27
126,15.733333333333333,-5,46,21,-27
127,15.833333333333334,-13,30,21,-27
128,15.966666666666667,-17,17,21,-27
129,16.1,-17,18,21,-27
130,16.233333333333334,-13,23,21,-27
131,16.366666666666667,-13,23,21,-27
132,16.5,-13,23,21,-27
133,16.6,-13,23,21,-27
134,16.733333333333334,-13,23,17,-29
135,16.866666666666667,-13,23,17,-30
136,17.0,14,-32,19,-30
137,17.1,13,-19,20,-30
138,17.233333333333334,16,-24,14,-34
139,17.366666666666667,26,-18,14,-36
140,17.5,0,-38,13,-37
141,17.6,-1,-43,11,-41
142,17.733333333333334,1,-38,9,-43
143,17.866666666666667,0,-44,14,-43
144,18.0,-1,-46,5,-51
145,18.1,-1,-46,8,-51
146,18.233333333333334,-3,-46,9,-47
147,18.366666666666667,15,-35,6,-54
148,18.5,-4,-48,6,-54
149,18.6,5,-41,6,-55
150,18.733333333333334,-1,-44,6,-55
151,18.866666666666667,-2,-43,6,-54
152,19.0,0,-45,6,-55
153,19.1,-4,-45,8,-52
154,19.233333333333334,-4,-47,8,-53
155,19.366666666666667,-5,-48,8,-52
156,19.5,-6,-46,9,-51
157,19.6,-7,-47,14,-45
158,19.733333333333334,-5,-45,14,-45
159,19.866666666666667,-8,-49,14,-44
160,20.0,-7,-48,10,-47
161,20.1,-7,-46,10,-47
162,20.233333333333334,-6,-46,9,-48
163,20.366666666666667,-6,-47,10,-47
164,20.5,-5,-45,12,-48
165,20.6,-8,-47,13,-46
166,20.733333333333334,-9,-49,12,-47
167,20.866666666666667,-8,-49,13,-46
168,21.0,-7,-48,11,-48
169,21.1,-6,-48,11,-47
170,21.233333333333334,-6,-48,12,-49
171,21.366666666666667,-7,-50,10,-49
172,21.5,-5,-48,12,-47
173,21.6,-4,-45,11,-48
174,21.733333333333334,-4,-46,10,-48
175,21.866666666666667,-3,-45,12,-47
176,22.0,-5,-49,13,-46
177,22.1,-6,-44,12,-47
178,22.233333333333334,-5,-45,11,-48
179,22.366666666666667,-1,-43,12,-47
180,22.5,-8,-45,11,-48
181,22.6,7,-34,11,-48
182,22.733333333333334,17,-31,10,-47
183,22.866666666666667,10,-39,8,-50
184,23.0,10,-39,10,-46
185,23.1,10,-39,11,-45
186,23.233333333333334,10,-39,7,-46
187,23.366666666666667,10,-39,7,-47
188,23.5,10,-39,7,-46
189,23.6,14,-35,5,-49
190,23.733333333333334,13,-37,8,-48
191,23.866666666666667,10,-40,9,-46
192,24.0,14,-34,12,-44
193,24.1,17,-31,12,-44
194,24.233333333333334,19,-31,10,-47
195,24.366666666666667,14,-35,12,-46
196,24.5,15,-31,8,-51
197,24.6,-17,33,6,-53
198,24.733333333333334,-17,35,6,-53
199,24.866666666666667,-17,35,6,-53
200,25.0,-20,34,6,-53
