,time_elapsed (s),left angle vertical,left angle horizontal,right angle vertical,right angle horizontal
0,0.1,-4,45,9,-45
1,0.2,-5,45,11,-44
2,0.3333333333333333,-6,45,11,-43
3,0.43333333333333335,-4,46,11,-44
4,0.5666666666666667,-5,45,10,-43
5,0.7,-3,47,12,-43
6,0.8,-4,47,10,-45
7,0.9333333333333333,-5,46,11,-44
8,1.0666666666666667,-5,45,9,-44
9,1.1666666666666667,-5,44,11,-44
10,1.3,-7,43,10,-45
11,1.4333333333333333,-7,43,10,-45
12,1.5666666666666667,-7,40,9,-45
13,1.6666666666666667,-7,41,9,-45
14,1.8,-8,41,10,-46
15,1.9333333333333333,-6,42,8,-47
16,2.0666666666666664,-4,46,10,-46
17,2.1666666666666665,-7,44,11,-45
18,2.2666666666666666,-3,46,11,-45
19,2.3666666666666667,-4,45,11,-44
20,2.466666666666667,-4,46,10,-46
21,2.6,-3,47,10,-45
22,2.7,-3,48,11,-45
23,2.8333333333333335,-1,48,9,-45
24,2.966666666666667,-4,46,10,-45
25,3.1,-5,45,9,-47
26,3.2,-6,44,9,-46
27,3.3333333333333335,-7,44,9,-47
28,3.466666666666667,-6,42,8,-46
29,3.6,-5,42,9,-46
30,3.7333333333333334,-6,42,9,-47
31,3.8333333333333335,-6,44,9,-46
32,3.966666666666667,-4,47,10,-46
33,4.1,-4,48,8,-46
34,4.2,-6,46,17,-48
35,4.333333333333333,-4,47,17,-48
36,4.433333333333334,-1,50,17,-48
37,4.566666666666666,-1,49,17,-48
38,4.666666666666667,-3,43,17,-48
39,4.8,-5,44,17,-48
40,4.9,-5,44,17,-48
41,5.033333333333333,-2,47,17,-48
42,5.166666666666667,-4,48,17,-48
43,5.3,-2,49,17,-48
44,5.4,-2,51,17,-48
45,5.533333333333333,-4,51,17,-48
46,5.666666666666667,-5,53,17,-48
47,5.8,-5,53,17,-48
48,5.9,-6,52,-25,26
49,6.033333333333333,-5,53,-25,26
50,6.166666666666667,-6,51,-25,26
51,6.3,-5,52,-25,26
52,6.4,-3,55,-25,26
53,6.533333333333333,-4,54,-25,26
54,6.666666666666667,-5,53,-25,26
55,6.8,-5,53,-25,26
56,6.933333333333334,-5,53,-25,26
57,7.066666666666666,-5,53,-25,26
58,7.166666666666667,-3,54,-22,34
59,7.3,-3,54,-18,38
60,7.433333333333334,-4,52,-18,38
61,7.566666666666666,-7,51,-18,38
62,7.666666666666667,-4,54,-18,38
63,7.8,-5,54,-18,38
64,7.933333333333334,-4,53,-18,38
65,8.066666666666666,-5,53,-18,38
66,8.2,-6,53,-18,38
67,8.3,-5,53,-18,38
68,8.433333333333334,-6,51,31,-29
69,8.566666666666666,-2,48,20,-34
70,8.7,-1,52,27,-32
71,8.8,-1,50,29,-32
72,8.933333333333334,-1,50,28,-33
73,9.066666666666666,-5,49,29,-32
74,9.2,-2,53,27,-34
75,9.3,-4,51,25,-34
76,9.433333333333334,-2,53,21,-37
77,9.566666666666666,-3,52,17,-41
78,9.7,-3,52,22,-37
79,9.8,-3,51,21,-37
80,9.933333333333334,-6,48,20,-35
81,10.066666666666666,-7,47,19,-38
82,10.2,-7,48,19,-38
83,10.3,-5,47,19,-37
84,10.433333333333334,-4,48,18,-40
85,10.566666666666666,-4,48,16,-41
86,10.7,-2,49,15,-41
87,10.8,-3,48,17,-41
88,10.933333333333334,-5,47,18,-40
89,11.066666666666666,-5,48,17,-40
90,11.2,-3,51,18,-38
91,11.3,-3,51,15,-41
92,11.433333333333334,-5,49,18,-39
93,11.566666666666666,-5,46,17,-39
94,11.7,-11,36,17,-39
95,11.8,-12,33,16,-40
96,11.933333333333334,-12,36,16,-40
97,12.066666666666666,-12,33,19,-38
98,12.2,-13,34,18,-40
99,12.3,-13,34,17,-39
100,12.433333333333334,-10,36,18,-38
101,12.566666666666666,-10,36,17,-38
102,12.7,-9,36,20,-36
103,12.8,-8,36,21,-36
104,12.933333333333334,-8,37,19,-37
105,13.066666666666666,-8,36,19,-37
106,13.2,-8,37,18,-37
107,13.333333333333334,-6,37,18,-39
108,13.466666666666667,-9,38,15,-40
109,13.6,-7,38,17,-40
110,13.733333333333333,-9,37,16,-41
111,13.833333333333334,-10,38,16,-41
112,13.966666666666667,-9,38,16,-41
113,14.1,-9,37,16,-41
114,14.233333333333333,-11,37,16,-41
115,14.333333333333334,-9,37,16,-41
116,14.466666666666667,-10,36,15,-41
117,14.6,-8,38,-26,10
118,14.733333333333333,-11,36,-25,21
119,14.833333333333334,-8,38,15,-41
120,14.966666666666667,-10,37,-8,-36
121,15.1,-9,38,-4,-34
122,15.233333333333333,-10,37,-1,-33
123,15.333333333333334,-4,44,-3,-36
124,15.466666666666667,-1,53,28,-24
125,15.6,0,57,20,-37
126,15.733333333333333,-1,56,20,-37
127,15.833333333333334,-3,53,15,-41
128,15.966666666666667,9,-46,19,-38
129,16.1,13,-45,18,-39
130,16.233333333333334,12,-43,18,-38
131,16.366666666666667,6,-50,17,-39
132,16.5,9,-42,19,-38
133,16.6,9,-47,18,-38
134,16.733333333333334,10,-39,16,-40
135,16.866666666666667,-5,-48,18,-39
136,17.0,-16,-58,17,-39
137,17.1,-15,-51,18,-38
138,17.233333333333334,-19,-39,17,-39
139,17.366666666666667,-36,22,16,-40
140,17.5,-16,35,18,-39
141,17.6,-15,44,19,-37
142,17.733333333333334,-14,48,20,-37
143,17.866666666666667,-2,50,17,-39
144,18.0,-2,51,18,-38
145,18.1,0,55,16,-39
146,18.233333333333334,-1,52,16,-39
147,18.366666666666667,-1,52,16,-40
148,18.5,-2,51,13,-42
149,18.6,-3,50,19,-39
150,18.733333333333334,-4,50,14,-40
151,18.866666666666667,-10,53,17,-39
152,19.0,-10,52,14,-40
153,19.1,-14,49,15,-40
154,19.233333333333334,-16,44,18,-37
155,19.366666666666667,-16,43,18,-37
156,19.5,-15,42,18,-38
157,19.6,32,-14,18,-37
158,19.733333333333334,5,-35,18,-37
159,19.866666666666667,-1,52,19,-37
160,20.0,0,52,19,-37
161,20.1,0,52,22,-35
162,20.233333333333334,-1,50,23,-34
163,20.366666666666667,-3,49,24,-33
164,20.5,-2,49,23,-34
165,20.6,-2,50,23,-35
