,time_elapsed (s),left angle vertical,left angle horizontal,right angle vertical,right angle horizontal
0,0.1,-16,28,4,-51
1,0.2,-18,29,6,-50
2,0.3333333333333333,-22,26,8,-43
3,0.43333333333333335,-20,27,8,-51
4,0.5666666666666667,-16,24,5,-49
5,0.7,-17,23,5,-51
6,0.8,88,-4,5,-48
7,0.9333333333333333,-29,17,8,-44
8,1.0666666666666667,79,-6,7,-41
9,1.1666666666666667,72,-7,5,-42
10,1.3,74,-7,4,-41
11,1.4333333333333333,-83,-1,6,-43
12,1.5666666666666667,87,-5,13,-38
13,1.6666666666666667,47,-13,5,-46
14,1.8,37,-12,8,-44
15,1.9333333333333333,6,-38,8,-39
16,2.0666666666666664,22,-28,6,-41
17,2.1666666666666665,15,-20,8,-40
18,2.2666666666666666,15,-32,8,-41
19,2.3666666666666667,21,-29,5,-45
20,2.466666666666667,71,-8,5,-45
21,2.6,16,-24,5,-41
22,2.7,12,-27,5,-42
23,2.8333333333333335,8,-28,0,-48
24,2.966666666666667,16,-29,0,-48
25,3.1,23,-27,0,-47
26,3.2,24,-26,0,-46
27,3.3333333333333335,15,-31,3,-46
28,3.466666666666667,24,-25,2,-52
29,3.6,23,-26,7,-51
30,3.7333333333333334,23,-27,4,-53
31,3.8333333333333335,22,-26,6,-52
32,3.966666666666667,30,-22,6,-53
33,4.1,-45,-2,4,-55
34,4.2,-22,6,6,-53
35,4.333333333333333,0,-50,8,-49
36,4.433333333333334,-2,-56,9,-48
37,4.566666666666666,1,18,9,-48
38,4.666666666666667,2,-50,10,-47
39,4.8,-13,36,11,-47
40,4.9,4,-46,10,-47
41,5.033333333333333,-12,34,10,-47
42,5.166666666666667,-14,36,9,-46
43,5.3,-18,34,9,-46
44,5.4,-14,37,7,-48
45,5.533333333333333,-14,37,13,-41
46,5.666666666666667,0,-48,11,-43
47,5.8,-14,35,10,-46
48,5.9,-3,-53,10,-47
49,6.033333333333333,0,-51,12,-49
50,6.166666666666667,-4,-55,12,-45
51,6.3,-2,-49,14,-45
52,6.4,-3,-50,15,-45
