,time_elapsed (s),left angle vertical,left angle horizontal,right angle vertical,right angle horizontal
0,0.1,-6,38,10,-49
1,0.2,-4,37,9,-50
2,0.3333333333333333,-6,39,9,-50
3,0.43333333333333335,-4,39,10,-49
4,0.5666666666666667,-5,40,7,-52
5,0.7,-8,39,6,-53
6,0.8,-5,39,8,-51
7,0.9333333333333333,-9,39,8,-51
8,1.0666666666666667,-5,33,7,-52
9,1.1666666666666667,-3,36,7,-51
10,1.3,-1,35,6,-52
11,1.4333333333333333,-2,43,8,-50
12,1.5666666666666667,-1,49,7,-51
13,1.6666666666666667,0,51,7,-51
14,1.8,0,51,8,-51
15,1.9333333333333333,0,49,7,-52
16,2.0666666666666664,-11,36,8,-51
17,2.1666666666666665,-9,40,7,-52
18,2.2666666666666666,-7,35,7,-51
19,2.3666666666666667,-10,32,9,-50
20,2.466666666666667,-9,34,8,-49
21,2.6,-6,23,9,-49
22,2.7,-8,31,9,-48
23,2.8333333333333335,-8,24,9,-48
24,2.966666666666667,-15,33,8,-49
25,3.1,-18,33,8,-47
26,3.2,-7,29,10,-47
27,3.3333333333333335,-23,26,9,-47
28,3.466666666666667,0,-11,10,-47
29,3.6,-4,18,8,-48
30,3.7333333333333334,-14,-5,8,-48
31,3.8333333333333335,-2,10,9,-45
32,3.966666666666667,-7,-30,12,-43
33,4.1,-3,11,11,-45
34,4.2,-17,29,9,-45
35,4.333333333333333,-11,-46,11,-46
36,4.433333333333334,-14,-50,9,-46
37,4.566666666666666,-9,-52,9,-46
38,4.666666666666667,-11,-52,10,-45
39,4.8,-13,-42,9,-46
40,4.9,-11,-52,9,-47
41,5.033333333333333,-9,-54,9,-46
42,5.166666666666667,-9,-53,10,-46
43,5.3,-9,-53,9,-47
44,5.4,-9,-53,10,-46
45,5.533333333333333,-7,-53,10,-46
46,5.666666666666667,-10,-54,9,-46
47,5.8,-11,-54,9,-46
48,5.9,-13,-51,10,-45
49,6.033333333333333,-11,-56,11,-45
50,6.166666666666667,-13,-50,9,-47
51,6.3,-12,-57,9,-48
52,6.4,-11,-54,8,-49
53,6.533333333333333,-12,-55,9,-49
54,6.666666666666667,-13,-56,8,-49
55,6.8,-12,-57,10,-46
56,6.933333333333334,-10,-55,9,-47
57,7.066666666666666,-11,-56,8,-48
58,7.166666666666667,-14,-56,9,-47
59,7.3,-12,-53,9,-48
60,7.433333333333334,-12,-54,8,-48
61,7.566666666666666,-12,-57,8,-47
62,7.666666666666667,-11,-56,9,-46
63,7.8,-10,-53,9,-46
64,7.933333333333334,-11,-55,10,-45
65,8.066666666666666,-11,-55,8,-46
66,8.2,-11,-55,10,-46
67,8.3,-11,-54,10,-45
68,8.433333333333334,-11,-55,11,-45
69,8.566666666666666,-13,-56,9,-45
70,8.7,-11,-54,9,-45
71,8.8,-11,-54,10,-45
72,8.933333333333334,-12,-54,9,-46
73,9.066666666666666,-10,-55,10,-45
74,9.2,-11,-55,11,-44
75,9.3,-10,-53,9,-45
76,9.433333333333334,-10,-53,9,-46
77,9.566666666666666,-11,-54,11,-44
78,9.7,-11,-54,11,-43
79,9.8,-12,-55,11,-43
80,9.933333333333334,-11,-54,10,-43
81,10.066666666666666,-10,-53,10,-44
82,10.2,-10,-52,10,-44
83,10.3,-9,-52,12,-43
84,10.433333333333334,-9,-53,11,-44
85,10.566666666666666,-9,-51,9,-45
86,10.7,-10,-54,8,-47
87,10.8,-10,-52,9,-46
88,10.933333333333334,-11,-56,10,-46
89,11.066666666666666,-9,-53,8,-46
90,11.2,-9,-52,9,-46
91,11.3,-9,-53,9,-47
92,11.433333333333334,-12,-53,9,-48
93,11.566666666666666,-7,-48,9,-47
94,11.7,-10,-50,9,-47
95,11.8,-10,-51,9,-48
96,11.933333333333334,-8,-51,9,-47
97,12.066666666666666,-8,-51,10,-47
98,12.2,-10,-52,11,-46
99,12.3,-9,-51,10,-46
100,12.433333333333334,-8,-51,10,-48
101,12.566666666666666,-13,-53,10,-47
102,12.7,-11,-53,10,-48
103,12.8,-14,-56,10,-47
104,12.933333333333334,-12,-53,10,-45
105,13.066666666666666,-11,-49,11,-44
106,13.2,-12,-52,9,-48
107,13.333333333333334,-15,-50,8,-48
108,13.466666666666667,-13,-55,10,-46
109,13.6,-15,-54,7,-49
110,13.733333333333333,-17,-56,8,-49
111,13.833333333333334,-16,-53,9,-49
112,13.966666666666667,-17,-54,10,-48
113,14.1,-5,-37,10,-48
114,14.233333333333333,-15,-41,9,-49
115,14.333333333333334,-5,-37,10,-48
116,14.466666666666667,-19,-51,9,-49
117,14.6,-17,-49,10,-48
118,14.733333333333333,-16,-53,9,-49
119,14.833333333333334,-17,-54,10,-49
120,14.966666666666667,-16,-53,10,-49
121,15.1,-13,-50,9,-50
122,15.233333333333333,-18,-52,7,-51
123,15.333333333333334,-8,-38,8,-51
124,15.466666666666667,-13,-50,5,-53
125,15.6,-15,-53,5,-52
126,15.733333333333333,-15,-54,7,-52
127,15.833333333333334,-12,-53,5,-53
128,15.966666666666667,-12,-52,6,-53
129,16.1,-14,-52,5,-55
130,16.233333333333334,-12,-50,5,-54
131,16.366666666666667,-13,-48,4,-55
132,16.5,-13,-48,3,-55
133,16.6,3,-34,3,-56
134,16.733333333333334,-17,-53,5,-56
135,16.866666666666667,-13,-41,7,-52
136,17.0,4,-35,6,-50
137,17.1,-13,-51,4,-52
138,17.233333333333334,-14,-40,6,-50
139,17.366666666666667,-13,-53,7,-50
140,17.5,4,-35,6,-53
141,17.6,-13,-53,7,-52
142,17.733333333333334,-13,-53,7,-51
143,17.866666666666667,-12,-54,9,-49
144,18.0,-14,-48,9,-49
145,18.1,-11,-41,9,-48
146,18.233333333333334,-12,-33,8,-50
147,18.366666666666667,-14,-50,7,-51
148,18.5,-12,-46,8,-50
149,18.6,5,-35,9,-49
150,18.733333333333334,-13,-52,10,-47
151,18.866666666666667,-12,-51,11,-46
152,19.0,-10,-51,12,-47
153,19.1,-14,-52,10,-47
154,19.233333333333334,-12,-52,12,-46
