,time_elapsed (s),left angle vertical,left angle horizontal,right angle vertical,right angle horizontal
0,0.1,19,-32,11,-42
1,0.2,18,-33,10,-43
2,0.3333333333333333,19,-32,8,-45
3,0.43333333333333335,21,-31,9,-43
4,0.5666666666666667,13,-35,9,-44
5,0.7,16,-33,10,-42
6,0.8,20,-31,12,-39
7,0.9333333333333333,23,-29,12,-40
8,1.0666666666666667,19,-33,12,-40
9,1.1666666666666667,18,-32,9,-44
10,1.3,13,-37,9,-43
11,1.4333333333333333,21,-29,9,-44
12,1.5666666666666667,23,-17,8,-44
13,1.6666666666666667,17,-30,8,-44
14,1.8,25,-27,10,-42
15,1.9333333333333333,17,-30,10,-42
16,2.0666666666666664,-24,-1,14,-40
17,2.1666666666666665,36,-13,14,-40
18,2.2666666666666666,25,-24,14,-40
19,2.3666666666666667,-29,-3,13,-41
20,2.466666666666667,20,-21,12,-42
21,2.6,20,-29,11,-44
22,2.7,14,-38,10,-44
23,2.8333333333333335,11,-35,10,-44
24,2.966666666666667,11,-41,9,-44
25,3.1,0,-48,10,-43
26,3.2,-6,-57,7,-44
27,3.3333333333333335,-6,-57,9,-46
28,3.466666666666667,-1,-51,20,-36
29,3.6,0,-46,13,-42
30,3.7333333333333334,10,-42,9,-48
31,3.8333333333333335,8,-39,9,-48
32,3.966666666666667,11,-40,9,-48
33,4.1,12,-34,9,-48
34,4.2,25,-26,9,-50
35,4.333333333333333,38,-21,9,-50
36,4.433333333333334,44,-18,9,-50
37,4.566666666666666,42,-19,-1,-62
38,4.666666666666667,38,-20,-1,-62
39,4.8,35,-20,-1,-62
40,4.9,35,-22,-1,-62
41,5.033333333333333,35,-23,-1,-62
42,5.166666666666667,50,-14,-1,-62
43,5.3,-19,40,-1,-62
44,5.4,56,-12,-1,-62
45,5.533333333333333,53,-13,-1,-62
46,5.666666666666667,54,-12,9,-52
47,5.8,59,-8,7,-54
48,5.9,58,-8,7,-54
49,6.033333333333333,64,-7,7,-54
50,6.166666666666667,75,-3,7,-54
51,6.3,67,-6,7,-54
52,6.4,65,-7,7,-54
53,6.533333333333333,72,-5,7,-54
54,6.666666666666667,75,-4,7,-54
55,6.8,78,-3,7,-54
56,6.933333333333334,81,-1,7,-54
57,7.066666666666666,79,-2,7,-54
58,7.166666666666667,66,-6,7,-54
59,7.3,57,-9,7,-54
60,7.433333333333334,33,-22,7,-54
61,7.566666666666666,34,-21,7,-54
62,7.666666666666667,30,-24,7,-54
