,time_elapsed (s),left angle vertical,left angle horizontal,right angle vertical,right angle horizontal
0,0.1,-12,39,11,-40
1,0.2,-12,41,15,-38
2,0.3333333333333333,-11,41,15,-38
3,0.43333333333333335,-11,40,14,-40
4,0.5666666666666667,-13,38,11,-42
5,0.7,-14,37,11,-41
6,0.8,-19,34,9,-43
7,0.9333333333333333,-19,34,11,-41
8,1.0666666666666667,-19,34,13,-39
9,1.1666666666666667,-19,34,12,-41
10,1.3,-18,30,8,-45
11,1.4333333333333333,-18,30,13,-41
12,1.5666666666666667,-17,35,7,-47
13,1.6666666666666667,-19,35,10,-45
14,1.8,-19,35,10,-45
15,1.9333333333333333,-19,35,11,-45
16,2.0666666666666664,-19,35,11,-41
17,2.1666666666666665,-22,36,10,-43
18,2.2666666666666666,-22,36,12,-43
19,2.3666666666666667,-22,36,10,-45
20,2.466666666666667,-22,36,9,-46
21,2.6,-22,36,12,-43
22,2.7,-22,36,12,-43
23,2.8333333333333335,-22,36,11,-44
24,2.966666666666667,-25,18,14,-43
25,3.1,4,-48,12,-44
26,3.2,7,-41,12,-44
27,3.3333333333333335,15,-33,12,-44
28,3.466666666666667,15,-31,11,-44
29,3.6,14,-32,12,-44
30,3.7333333333333334,-17,30,13,-42
31,3.8333333333333335,1,-44,15,-44
32,3.966666666666667,14,-40,14,-46
33,4.1,14,-40,14,-45
34,4.2,-28,23,14,-45
35,4.333333333333333,-28,23,15,-44
36,4.433333333333334,-28,23,15,-43
37,4.566666666666666,-28,23,15,-45
38,4.666666666666667,-28,23,14,-46
39,4.8,-28,23,14,-46
40,4.9,-28,23,14,-46
41,5.033333333333333,-28,23,15,-43
42,5.166666666666667,-28,23,15,-44
43,5.3,-2,-54,15,-43
44,5.4,-2,-54,15,-44
45,5.533333333333333,-2,-54,15,-45
46,5.666666666666667,-2,-54,15,-44
47,5.8,-20,35,15,-44
48,5.9,-19,35,16,-43
49,6.033333333333333,-22,31,15,-43
50,6.166666666666667,-21,34,16,-42
51,6.3,-22,32,15,-44
52,6.4,-22,31,15,-44
53,6.533333333333333,-20,33,16,-43
54,6.666666666666667,-23,30,14,-45
55,6.8,-23,30,15,-44
56,6.933333333333334,-23,30,14,-44
57,7.066666666666666,-23,30,14,-45
58,7.166666666666667,-28,24,14,-44
59,7.3,-23,28,14,-45
60,7.433333333333334,-24,25,14,-45
61,7.566666666666666,-21,27,15,-44
62,7.666666666666667,12,-38,15,-44
63,7.8,2,-43,14,-46
64,7.933333333333334,13,-35,15,-45
65,8.066666666666666,12,-40,15,-43
66,8.2,12,-40,16,-42
67,8.3,12,-40,16,-43
68,8.433333333333334,12,-40,15,-42
69,8.566666666666666,12,-40,16,-43
70,8.7,13,-38,15,-44
71,8.8,23,-31,-21,27
72,8.933333333333334,11,-39,-46,10
73,9.066666666666666,11,-39,13,-49
74,9.2,11,-39,13,-49
75,9.3,11,-39,14,-46
76,9.433333333333334,11,-39,12,-46
77,9.566666666666666,11,-39,11,-48
78,9.7,11,-39,11,-47
79,9.8,-23,27,7,-48
80,9.933333333333334,-23,27,4,-52
81,10.066666666666666,-23,27,-26,21
82,10.2,-26,25,-23,18
83,10.3,-26,25,-26,21
84,10.433333333333334,-24,28,-31,19
85,10.566666666666666,-24,27,-10,29
86,10.7,-23,27,58,-11
87,10.8,-23,28,65,-9
88,10.933333333333334,-25,28,80,-3
89,11.066666666666666,-25,28,56,-11
90,11.2,-25,28,69,-7
91,11.3,-25,28,7,-50
92,11.433333333333334,-25,28,7,-50
93,11.566666666666666,-25,28,7,-50
94,11.7,-25,28,8,-50
95,11.8,-25,28,63,-10
96,11.933333333333334,-25,28,66,-9
97,12.066666666666666,-25,28,69,-8
98,12.2,-25,28,62,-10
99,12.3,-25,28,9,-49
100,12.433333333333334,-25,28,58,-12
101,12.566666666666666,-25,28,63,-10
102,12.7,-25,28,57,-12
103,12.8,-25,28,60,-12
104,12.933333333333334,-25,28,59,-13
105,13.066666666666666,-25,28,61,-12
106,13.2,-25,28,63,-11
107,13.333333333333334,15,-34,60,-11
108,13.466666666666667,-23,25,60,-11
109,13.6,-21,26,48,-14
110,13.733333333333333,-19,29,57,-11
