,time_elapsed (s),left angle vertical,left angle horizontal,right angle vertical,right angle horizontal
0,0.1,-2,55,3,-50
1,0.2,-1,56,4,-48
2,0.3333333333333333,-7,49,5,-53
3,0.43333333333333335,-5,44,5,-55
4,0.5666666666666667,-6,40,12,-52
5,0.7,-5,39,12,-52
6,0.8,-4,34,7,-55
7,0.9333333333333333,-7,34,8,-55
8,1.0666666666666667,-15,39,7,-55
9,1.1666666666666667,16,-30,3,-57
10,1.3,16,-30,7,-55
11,1.4333333333333333,16,-30,4,-50
12,1.5666666666666667,32,-9,5,-49
13,1.6666666666666667,-15,42,8,-44
14,1.8,-13,43,9,-45
15,1.9333333333333333,-11,44,4,-44
16,2.0666666666666664,-11,40,6,-43
17,2.1666666666666665,-15,36,10,-40
18,2.2666666666666666,-15,36,5,-46
19,2.3666666666666667,-25,20,7,-48
20,2.466666666666667,-30,6,7,-47
21,2.6,-30,6,6,-45
22,2.7,-30,6,9,-45
23,2.8333333333333335,-30,6,8,-44
24,2.966666666666667,-30,6,5,-45
25,3.1,-16,-60,5,-45
26,3.2,-10,-57,5,-45
27,3.3333333333333335,-9,-57,5,-45
28,3.466666666666667,-4,-53,5,-45
29,3.6,-8,-53,5,-45
30,3.7333333333333334,-6,-49,5,-45
31,3.8333333333333335,-4,-47,5,-45
32,3.966666666666667,-3,-49,5,-45
33,4.1,-5,-50,5,-45
34,4.2,0,-49,5,-45
35,4.333333333333333,8,-36,5,-45
36,4.433333333333334,0,-43,5,-45
37,4.566666666666666,0,-44,5,-45
38,4.666666666666667,0,-47,5,-45
39,4.8,-1,51,5,-45
40,4.9,-3,56,5,-45
41,5.033333333333333,-3,57,5,-45
42,5.166666666666667,-3,57,5,-45
43,5.3,-4,55,5,-45
44,5.4,-5,52,5,-45
45,5.533333333333333,-5,52,5,-45
46,5.666666666666667,-5,52,5,-45
47,5.8,-2,57,5,-45
48,5.9,-3,56,5,-45
49,6.033333333333333,-1,56,5,-45
50,6.166666666666667,-3,54,5,-45
51,6.3,0,56,5,-45
52,6.4,-3,53,5,-45
53,6.533333333333333,-4,53,5,-45
54,6.666666666666667,-2,54,5,-45
55,6.8,-5,53,5,-45
56,6.933333333333334,-8,46,5,-45
57,7.066666666666666,-10,40,5,-45
58,7.166666666666667,-8,37,5,-45
59,7.3,-4,30,5,-45
60,7.433333333333334,-4,25,5,-45
61,7.566666666666666,-53,0,5,-45
62,7.666666666666667,31,-18,5,-45
63,7.8,33,-18,5,-45
64,7.933333333333334,26,-20,5,-45
65,8.066666666666666,-6,33,5,-45
66,8.2,-10,40,5,-45
67,8.3,-11,40,5,-45
68,8.433333333333334,-10,41,5,-45
69,8.566666666666666,-11,40,5,-45
70,8.7,-13,38,5,-45
71,8.8,-14,36,5,-45
72,8.933333333333334,-18,35,5,-45
73,9.066666666666666,-16,37,5,-45
74,9.2,-14,37,5,-45
75,9.3,-11,40,5,-45
76,9.433333333333334,-18,35,5,-45
77,9.566666666666666,-13,39,5,-45
78,9.7,-14,39,5,-45
79,9.8,-14,39,5,-45
80,9.933333333333334,-14,40,5,-45
81,10.066666666666666,-5,50,5,-45
82,10.2,-3,54,5,-45
83,10.3,-3,55,5,-45
84,10.433333333333334,-4,54,5,-45
85,10.566666666666666,-5,53,5,-45
86,10.7,-5,53,5,-45
87,10.8,-3,54,5,-45
88,10.933333333333334,-3,53,5,-45
89,11.066666666666666,1,46,5,-45
90,11.2,-5,-38,5,-45
91,11.3,-2,-42,5,-45
92,11.433333333333334,1,-50,5,-45
93,11.566666666666666,6,-50,5,-45
94,11.7,6,-51,5,-45
95,11.8,10,-48,5,-45
96,11.933333333333334,11,-42,5,-45
97,12.066666666666666,9,-48,5,-45
98,12.2,5,-52,5,-45
99,12.3,6,-52,5,-45
100,12.433333333333334,9,-45,5,-45
101,12.566666666666666,11,-44,5,-45
102,12.7,9,-43,5,-45
103,12.8,6,-47,5,-45
104,12.933333333333334,3,-51,5,-45
105,13.066666666666666,3,-51,5,-45
106,13.2,3,-51,5,-45
107,13.333333333333334,8,-48,5,-45
108,13.466666666666667,4,-42,5,-45
109,13.6,-6,-47,5,-45
110,13.733333333333333,5,8,5,-45
111,13.833333333333334,-9,38,5,-45
112,13.966666666666667,-6,43,5,-45
113,14.1,-7,45,5,-45
114,14.233333333333333,-11,38,5,-45
115,14.333333333333334,-12,36,5,-45
116,14.466666666666667,-13,36,5,-45
117,14.6,-12,34,5,-45
118,14.733333333333333,-14,33,5,-45
119,14.833333333333334,-14,36,5,-45
120,14.966666666666667,-14,34,5,-45
121,15.1,-12,35,5,-45
122,15.233333333333333,-12,36,5,-45
123,15.333333333333334,-13,39,5,-45
124,15.466666666666667,-16,34,5,-45
125,15.6,-12,38,5,-45
