,time_elapsed (s),left angle vertical,left angle horizontal,right angle vertical,right angle horizontal
0,0.1,-11,40,29,-16
1,0.2,19,-26,38,-13
2,0.3333333333333333,-13,39,32,-17
3,0.43333333333333335,-14,37,23,-30
4,0.5666666666666667,17,-29,30,-19
5,0.7,7,-28,25,-18
6,0.8,35,-20,24,-21
7,0.9333333333333333,-11,19,23,-21
8,1.0666666666666667,-1,-40,26,-20
9,1.1666666666666667,0,-37,23,-21
10,1.3,-13,19,32,-15
11,1.4333333333333333,-10,34,33,-11
12,1.5666666666666667,78,-3,33,-14
13,1.6666666666666667,-10,30,22,-26
14,1.8,-10,36,6,-47
15,1.9333333333333333,-10,39,3,-57
16,2.0666666666666664,-9,41,3,-56
17,2.1666666666666665,-10,36,6,-54
18,2.2666666666666666,39,-9,4,-55
19,2.3666666666666667,53,-6,3,-56
20,2.466666666666667,-5,42,4,-55
21,2.6,-6,40,2,-54
22,2.7,-7,39,2,-57
23,2.8333333333333335,66,-4,2,-57
24,2.966666666666667,-7,40,3,-56
25,3.1,-10,39,7,-52
26,3.2,-19,33,11,-50
27,3.3333333333333335,-18,33,11,-49
28,3.466666666666667,41,-16,11,-48
29,3.6,-9,38,9,-49
30,3.7333333333333334,-69,5,10,-48
31,3.8333333333333335,22,-29,11,-47
32,3.966666666666667,27,-24,11,-46
33,4.1,23,-27,13,-46
34,4.2,20,-25,13,-45
35,4.333333333333333,3,-38,15,-43
36,4.433333333333334,1,-38,13,-43
37,4.566666666666666,0,-41,14,-43
38,4.666666666666667,8,-27,16,-41
39,4.8,5,-37,19,-40
40,4.9,2,-39,16,-42
41,5.033333333333333,10,-34,9,-49
42,5.166666666666667,13,-30,4,-53
43,5.3,16,-30,4,-53
44,5.4,22,-26,2,-55
45,5.533333333333333,20,-28,3,-54
46,5.666666666666667,9,-34,6,-48
47,5.8,24,-26,7,-50
48,5.9,6,-31,6,-52
49,6.033333333333333,-9,40,4,-52
50,6.166666666666667,-6,46,-1,-56
51,6.3,-5,50,-1,-60
52,6.4,-5,52,-3,-62
53,6.533333333333333,-6,51,-12,-67
54,6.666666666666667,-8,52,-1,-60
55,6.8,-8,39,6,-56
56,6.933333333333334,-9,51,1,-58
57,7.066666666666666,-16,43,5,-54
58,7.166666666666667,-5,54,7,-53
59,7.3,-13,42,4,-55
60,7.433333333333334,-5,50,5,-54
61,7.566666666666666,-3,52,5,-54
62,7.666666666666667,-6,50,5,-53
63,7.8,-8,47,7,-52
64,7.933333333333334,-8,48,9,-49
65,8.066666666666666,-10,47,8,-52
66,8.2,-8,48,8,-48
67,8.3,-7,46,-18,30
68,8.433333333333334,-10,36,-18,30
69,8.566666666666666,76,-7,-18,30
70,8.7,63,-11,6,-53
71,8.8,73,-8,6,-51
72,8.933333333333334,54,-15,9,-50
73,9.066666666666666,52,-16,6,-48
74,9.2,40,-20,3,-46
75,9.3,44,-18,7,-43
76,9.433333333333334,42,-19,2,-47
77,9.566666666666666,49,-17,0,-48
78,9.7,35,-22,5,-45
79,9.8,37,-21,4,-51
80,9.933333333333334,39,-21,7,-48
81,10.066666666666666,42,-21,9,-46
82,10.2,50,-18,9,-46
83,10.3,45,-18,11,-44
84,10.433333333333334,45,-20,8,-49
85,10.566666666666666,49,-19,7,-49
86,10.7,49,-18,7,-48
87,10.8,56,-16,2,-55
88,10.933333333333334,-26,20,2,-55
89,11.066666666666666,-27,21,2,-55
90,11.2,-30,18,1,-57
91,11.3,62,-13,3,-55
92,11.433333333333334,28,-24,3,-55
93,11.566666666666666,31,-24,8,-50
94,11.7,-32,20,8,-50
95,11.8,-16,35,8,-50
96,11.933333333333334,46,-11,8,-50
97,12.066666666666666,77,-3,-16,36
98,12.2,-11,34,-17,35
99,12.3,-23,30,-17,35
100,12.433333333333334,-21,29,-17,35
101,12.566666666666666,-19,32,-17,35
102,12.7,-16,35,-17,35
103,12.8,-17,36,8,-50
104,12.933333333333334,-17,34,12,-47
105,13.066666666666666,-17,33,15,-44
106,13.2,-16,37,13,-42
107,13.333333333333334,-8,43,10,-47
108,13.466666666666667,-17,39,5,-52
109,13.6,-4,47,-21,34
110,13.733333333333333,-5,46,-21,33
111,13.833333333333334,-6,46,3,-54
112,13.966666666666667,-6,48,9,-48
113,14.1,-2,50,12,-46
114,14.233333333333333,-4,48,-20,37
115,14.333333333333334,-6,47,-22,35
116,14.466666666666667,-4,48,16,-41
117,14.6,-4,49,14,-42
118,14.733333333333333,-5,50,13,-43
119,14.833333333333334,-5,50,12,-44
120,14.966666666666667,-5,49,13,-43
121,15.1,-4,51,15,-42
122,15.233333333333333,-4,51,14,-42
123,15.333333333333334,-4,50,14,-42
124,15.466666666666667,-5,48,13,-44
125,15.6,-6,49,14,-42
126,15.733333333333333,-6,48,15,-42
127,15.833333333333334,-6,49,16,-41
128,15.966666666666667,-4,50,16,-41
129,16.1,-4,50,15,-42
130,16.233333333333334,-4,50,15,-41
131,16.366666666666667,-3,51,15,-40
132,16.5,-5,49,14,-42
133,16.6,-5,49,14,-41
134,16.733333333333334,-4,51,14,-42
135,16.866666666666667,-4,50,14,-42
136,17.0,-4,50,13,-44
137,17.1,-4,50,13,-44
138,17.233333333333334,-5,48,14,-42
139,17.366666666666667,-9,42,13,-43
140,17.5,-6,39,15,-42
141,17.6,-12,36,-18,38
142,17.733333333333334,-5,34,12,-44
143,17.866666666666667,-7,30,13,-44
144,18.0,-25,26,11,-46
145,18.1,-28,25,9,-49
146,18.233333333333334,17,-13,10,-49
147,18.366666666666667,-7,30,10,-48
148,18.5,90,0,7,-51
149,18.6,39,-7,9,-51
150,18.733333333333334,2,-53,7,-53
151,18.866666666666667,5,-50,6,-51
152,19.0,4,-51,4,-54
153,19.1,4,-51,6,-54
154,19.233333333333334,6,-51,6,-53
155,19.366666666666667,9,-47,6,-52
156,19.5,15,-42,5,-53
157,19.6,10,-49,10,-49
158,19.733333333333334,35,-13,8,-51
159,19.866666666666667,13,-44,8,-50
160,20.0,-11,32,3,-55
161,20.1,-10,35,8,-50
162,20.233333333333334,-4,28,9,-51
163,20.366666666666667,49,-15,11,-49
164,20.5,50,-14,9,-50
165,20.6,46,-16,9,-49
166,20.733333333333334,45,-17,10,-49
167,20.866666666666667,58,-12,10,-48
168,21.0,57,-12,10,-47
169,21.1,57,-12,10,-47
170,21.233333333333334,59,-13,10,-48
171,21.366666666666667,55,-14,11,-47
172,21.5,55,-13,9,-47
173,21.6,-4,33,11,-47
174,21.733333333333334,49,-16,11,-46
175,21.866666666666667,-5,37,11,-46
176,22.0,-7,37,11,-45
177,22.1,-9,36,10,-48
178,22.233333333333334,52,-14,11,-48
179,22.366666666666667,55,-13,11,-47
180,22.5,-8,33,12,-47
181,22.6,-6,36,12,-46
182,22.733333333333334,-7,40,11,-47
183,22.866666666666667,-13,37,11,-47
184,23.0,58,-11,11,-46
185,23.1,-9,39,11,-47
186,23.233333333333334,58,-11,10,-47
187,23.366666666666667,61,-9,10,-48
188,23.5,55,-10,10,-48
189,23.6,-7,41,9,-49
190,23.733333333333334,-8,42,9,-48
191,23.866666666666667,-8,41,10,-47
192,24.0,-10,40,10,-48
193,24.1,-8,41,10,-47
194,24.233333333333334,58,-12,10,-48
195,24.366666666666667,-7,42,9,-48
196,24.5,-9,41,10,-48
197,24.6,-10,40,10,-48
198,24.733333333333334,-9,41,9,-48
199,24.866666666666667,-8,42,9,-48
200,25.0,-9,40,9,-48
201,25.1,-11,41,9,-48
202,25.233333333333334,-9,41,9,-49
203,25.366666666666667,-7,41,9,-48
204,25.5,-9,40,9,-48
205,25.6,-10,40,9,-49
206,25.733333333333334,-8,43,9,-49
207,25.866666666666667,-7,43,10,-49
208,26.0,-10,42,9,-49
209,26.133333333333333,-8,42,9,-49
210,26.233333333333334,-9,41,11,-46
211,26.366666666666667,-9,41,11,-46
212,26.5,-9,42,11,-47
213,26.633333333333333,-11,39,11,-46
214,26.733333333333334,-10,41,11,-47
215,26.866666666666667,-10,41,11,-46
216,27.0,-9,42,11,-47
217,27.133333333333333,-9,41,10,-47
218,27.233333333333334,-10,41,10,-47
219,27.366666666666667,-10,42,10,-47
220,27.5,-10,42,10,-47
221,27.633333333333333,-10,40,11,-47
222,27.733333333333334,59,-12,11,-47
223,27.866666666666667,-12,39,10,-47
224,28.0,-11,40,11,-46
225,28.133333333333333,-13,38,10,-47
226,28.233333333333334,-10,42,11,-45
227,28.366666666666667,-7,43,11,-46
228,28.5,38,-19,11,-46
229,28.633333333333333,41,-17,11,-46
230,28.733333333333334,43,-16,11,-46
231,28.866666666666667,-9,40,10,-46
232,29.0,-9,42,10,-47
233,29.133333333333333,-13,38,10,-47
234,29.233333333333334,-11,39,10,-47
235,29.366666666666667,-13,38,10,-47
236,29.5,-11,40,10,-47
237,29.633333333333333,41,-16,11,-47
238,29.733333333333334,-14,39,11,-47
239,29.866666666666667,-12,40,10,-48
240,30.0,-10,41,11,-47
241,30.133333333333333,-8,41,11,-47
242,30.233333333333334,-12,39,11,-47
243,30.366666666666667,33,-20,11,-47
244,30.5,29,-22,11,-47
245,30.633333333333333,36,-20,11,-47
246,30.733333333333334,27,-25,11,-47
247,30.866666666666667,33,-22,12,-47
248,31.0,32,-23,11,-46
249,31.133333333333333,35,-22,12,-46
250,31.233333333333334,-11,39,11,-47
251,31.366666666666667,-12,39,12,-46
252,31.5,-12,39,12,-46
253,31.633333333333333,-12,39,11,-46
254,31.733333333333334,-13,39,11,-47
255,31.866666666666667,-11,39,10,-48
256,32.0,-12,39,11,-47
257,32.1,-13,38,11,-47
258,32.2,-14,36,11,-47
259,32.333333333333336,-14,36,11,-47
260,32.46666666666667,25,-31,11,-47
261,32.6,18,-38,10,-48
262,32.7,17,-42,10,-47
263,32.833333333333336,-12,39,10,-47
264,32.96666666666667,-12,40,10,-47
265,33.1,-12,40,10,-47
266,33.2,-12,40,11,-47
267,33.333333333333336,-12,39,11,-47
268,33.46666666666667,-10,38,11,-47
269,33.6,-14,37,11,-47
270,33.7,-12,34,10,-48
271,33.833333333333336,35,-19,10,-48
272,33.96666666666667,5,-49,11,-47
273,34.1,5,-44,11,-48
274,34.2,-33,17,9,-49
275,34.333333333333336,-31,24,9,-49
276,34.46666666666667,-31,26,7,-51
277,34.6,-22,36,4,-53
278,34.7,-16,42,5,-52
279,34.833333333333336,9,-46,6,-51
280,34.96666666666667,-25,33,6,-52
281,35.1,-24,34,4,-53
282,35.2,-24,31,5,-52
283,35.333333333333336,-17,40,6,-52
284,35.46666666666667,-23,33,7,-50
285,35.6,9,-48,6,-50
286,35.7,7,-50,7,-50
287,35.833333333333336,5,-40,8,-49
288,35.96666666666667,-11,32,9,-47
289,36.1,-12,36,9,-49
290,36.2,-13,36,10,-47
291,36.333333333333336,-13,36,8,-49
292,36.46666666666667,-10,41,9,-49
293,36.6,-8,45,7,-50
294,36.7,-7,47,6,-52
295,36.833333333333336,-9,46,7,-51
296,36.96666666666667,-7,47,6,-52
297,37.1,-5,50,5,-52
298,37.2,-10,38,5,-53
299,37.333333333333336,42,-17,6,-52
300,37.46666666666667,25,-21,7,-50
301,37.6,18,-28,8,-50
302,37.7,34,-15,9,-48
303,37.833333333333336,4,-31,11,-47
304,37.96666666666667,37,-17,11,-46
305,38.1,20,-23,9,-47
306,38.2,10,-29,9,-47
307,38.333333333333336,16,-24,10,-47
308,38.46666666666667,15,-20,10,-47
309,38.6,16,-24,11,-46
310,38.7,19,-19,12,-45
311,38.833333333333336,12,-22,11,-46
312,38.96666666666667,11,-26,11,-46
313,39.1,22,-20,10,-47
314,39.2,45,-11,11,-46
315,39.333333333333336,-20,7,10,-47
316,39.46666666666667,-11,33,10,-47
317,39.6,-10,30,10,-47
318,39.7,-10,30,11,-47
319,39.833333333333336,-12,35,9,-48
320,39.96666666666667,-24,27,11,-46
321,40.1,-11,35,11,-46
322,40.2,-10,37,11,-46
323,40.333333333333336,-12,35,10,-47
324,40.46666666666667,-14,31,10,-47
325,40.6,-11,34,10,-46
326,40.7,-9,31,11,-46
327,40.833333333333336,-16,31,10,-46
328,40.96666666666667,-13,29,10,-47
329,41.1,-14,32,11,-47
330,41.2,-14,33,11,-47
331,41.333333333333336,-14,32,10,-47
332,41.46666666666667,-17,31,10,-47
333,41.6,-10,43,10,-47
334,41.7,-12,39,10,-47
335,41.833333333333336,-11,40,11,-47
336,41.96666666666667,-14,34,10,-47
337,42.1,-16,36,10,-47
338,42.2,-13,37,10,-47
339,42.333333333333336,-12,36,11,-47
340,42.46666666666667,-11,36,11,-46
341,42.6,-12,35,12,-46
342,42.7,-9,38,10,-47
343,42.833333333333336,-14,28,12,-45
344,42.96666666666667,-19,18,11,-45
345,43.1,-16,30,15,-40
346,43.2,-17,27,12,-44
347,43.333333333333336,-16,31,13,-43
348,43.46666666666667,-16,31,13,-44
349,43.6,-18,25,12,-45
350,43.7,-18,29,13,-43
351,43.833333333333336,-15,31,13,-44
352,43.96666666666667,-16,29,12,-44
353,44.1,-15,31,12,-44
354,44.2,-18,28,12,-45
355,44.333333333333336,-16,23,11,-45
356,44.46666666666667,-16,22,11,-46
357,44.6,-17,30,12,-45
358,44.7,-17,30,11,-45
359,44.833333333333336,-14,25,12,-45
360,44.96666666666667,-15,30,11,-46
361,45.1,-15,30,12,-44
362,45.2,-16,30,12,-44
363,45.333333333333336,-16,28,12,-44
364,45.46666666666667,-15,24,12,-44
365,45.6,-15,24,13,-44
366,45.7,-13,20,12,-45
