,time_elapsed (s),left angle vertical,left angle horizontal,right angle vertical,right angle horizontal
0,0.1,-10,22,13,-37
1,0.2,-13,20,13,-34
2,0.3333333333333333,-12,22,15,-34
3,0.43333333333333335,-14,20,15,-34
4,0.5666666666666667,-14,23,15,-34
5,0.7,-12,27,17,-32
6,0.8,-14,22,16,-32
7,0.9333333333333333,-14,23,17,-32
8,1.0666666666666667,-11,27,14,-34
9,1.1666666666666667,-13,24,15,-32
10,1.3,-11,27,12,-35
11,1.4333333333333333,-18,10,11,-36
12,1.5666666666666667,-14,16,10,-39
13,1.6666666666666667,-14,16,10,-38
14,1.8,-12,8,9,-40
15,1.9333333333333333,-1,14,7,-41
16,2.0666666666666664,3,15,8,-42
17,2.1666666666666665,-5,31,9,-41
18,2.2666666666666666,-10,30,10,-43
19,2.3666666666666667,-10,-15,8,-42
20,2.466666666666667,-3,22,10,-41
21,2.6,-11,32,9,-42
22,2.7,-7,-27,9,-42
23,2.8333333333333335,-6,-38,11,-42
24,2.966666666666667,-6,-38,10,-45
25,3.1,-2,-33,8,-49
26,3.2,-4,-36,8,-47
27,3.3333333333333335,-4,-36,7,-49
28,3.466666666666667,-5,-31,7,-49
29,3.6,-9,-30,8,-49
30,3.7333333333333334,-7,-35,8,-48
31,3.8333333333333335,-6,-35,10,-44
32,3.966666666666667,-4,-31,10,-44
33,4.1,-4,-31,9,-45
34,4.2,-5,-29,10,-44
35,4.333333333333333,-18,20,9,-44
36,4.433333333333334,45,-5,9,-44
37,4.566666666666666,-4,-30,8,-45
38,4.666666666666667,0,-22,9,-45
39,4.8,-3,-31,10,-44
40,4.9,-3,-34,10,-44
41,5.033333333333333,-4,-26,10,-44
42,5.166666666666667,-7,32,10,-44
43,5.3,-6,29,9,-45
44,5.4,-6,29,9,-45
45,5.533333333333333,-6,29,7,-51
46,5.666666666666667,-7,32,11,-44
47,5.8,-7,32,10,-45
48,5.9,-8,37,9,-44
49,6.033333333333333,-5,13,11,-43
50,6.166666666666667,-7,37,11,-44
51,6.3,-6,37,8,-46
52,6.4,-7,38,9,-45
53,6.533333333333333,-15,33,8,-45
54,6.666666666666667,-6,31,11,-45
55,6.8,-4,25,8,-46
56,6.933333333333334,45,-5,8,-45
57,7.066666666666666,-7,24,11,-44
58,7.166666666666667,-4,28,10,-45
59,7.3,0,49,10,-45
60,7.433333333333334,-2,56,11,-44
61,7.566666666666666,-1,55,10,-44
62,7.666666666666667,-3,54,10,-45
63,7.8,-5,52,11,-44
64,7.933333333333334,-5,50,9,-45
65,8.066666666666666,-3,51,9,-45
66,8.2,-1,53,10,-46
67,8.3,-4,43,8,-47
68,8.433333333333334,-3,36,10,-45
69,8.566666666666666,-4,21,9,-45
70,8.7,-8,31,9,-46
71,8.8,-6,37,9,-46
72,8.933333333333334,-8,34,9,-47
73,9.066666666666666,-4,28,10,-46
74,9.2,-5,18,10,-45
75,9.3,-15,-14,10,-45
76,9.433333333333334,-7,24,10,-46
77,9.566666666666666,-15,34,9,-46
78,9.7,-3,-11,10,-45
79,9.8,-10,40,11,-45
