,time_elapsed (s),left angle vertical,left angle horizontal,right angle vertical,right angle horizontal
0,0.1,-5,-55,7,-29
1,0.2,-6,-53,1,-36
2,0.3333333333333333,-7,-56,8,-31
3,0.43333333333333335,-4,-52,6,-31
4,0.5666666666666667,-2,-50,3,-36
5,0.7,-3,-51,5,-38
6,0.8,-5,-53,11,-40
7,0.9333333333333333,5,-46,11,-44
8,1.0666666666666667,-6,-55,13,-41
9,1.1666666666666667,-5,-52,13,-40
10,1.3,-3,-49,12,-41
11,1.4333333333333333,-4,-52,10,-45
12,1.5666666666666667,-4,-55,11,-42
13,1.6666666666666667,-6,-56,10,-46
14,1.8,-6,-57,9,-46
15,1.9333333333333333,-5,-57,10,-45
16,2.0666666666666664,-4,-54,12,-45
17,2.1666666666666665,-7,-56,13,-45
18,2.2666666666666666,-6,-56,12,-44
19,2.3666666666666667,-5,-56,9,-47
20,2.466666666666667,-1,-50,10,-49
21,2.6,5,-44,11,-47
22,2.7,1,-47,9,-50
23,2.8333333333333335,7,-41,10,-48
24,2.966666666666667,7,-41,10,-47
25,3.1,7,-41,9,-48
26,3.2,7,-41,12,-47
27,3.3333333333333335,7,-41,9,-48
28,3.466666666666667,7,-41,8,-49
29,3.6,55,-12,9,-49
30,3.7333333333333334,55,-12,12,-47
31,3.8333333333333335,55,-12,11,-48
32,3.966666666666667,55,-12,10,-48
33,4.1,55,-12,11,-47
34,4.2,55,-12,10,-48
35,4.333333333333333,55,-12,10,-48
36,4.433333333333334,55,-12,9,-47
37,4.566666666666666,55,-12,8,-46
38,4.666666666666667,55,-12,10,-47
39,4.8,55,-12,10,-46
40,4.9,55,-12,12,-44
41,5.033333333333333,55,-12,12,-45
42,5.166666666666667,55,-12,14,-42
43,5.3,55,-12,13,-44
44,5.4,55,-12,12,-45
45,5.533333333333333,55,-12,13,-45
46,5.666666666666667,55,-12,10,-47
47,5.8,55,-12,10,-47
48,5.9,6,-42,11,-46
49,6.033333333333333,0,-43,11,-46
50,6.166666666666667,0,-46,12,-46
51,6.3,1,-47,11,-46
52,6.4,0,-47,13,-44
53,6.533333333333333,5,-41,13,-44
54,6.666666666666667,4,-45,12,-45
55,6.8,4,-45,13,-44
56,6.933333333333334,4,-44,12,-45
57,7.066666666666666,9,-38,13,-44
58,7.166666666666667,9,-38,13,-44
59,7.3,2,-46,13,-43
60,7.433333333333334,2,-47,13,-41
61,7.566666666666666,-1,-48,15,-41
62,7.666666666666667,2,-46,14,-42
63,7.8,-4,-51,16,-41
64,7.933333333333334,-4,-50,11,-43
65,8.066666666666666,-2,-49,7,-48
66,8.2,0,-45,9,-46
67,8.3,2,-45,9,-46
68,8.433333333333334,0,-48,8,-46
69,8.566666666666666,-12,39,7,-47
70,8.7,-17,45,7,-48
71,8.8,-20,39,9,-46
72,8.933333333333334,-20,37,9,-46
73,9.066666666666666,-18,39,10,-45
74,9.2,-19,36,8,-47
75,9.3,-10,42,8,-47
76,9.433333333333334,-8,47,10,-46
77,9.566666666666666,-6,50,10,-45
78,9.7,14,-24,11,-45
79,9.8,-8,50,10,-46
80,9.933333333333334,72,-2,10,-46
81,10.066666666666666,-9,47,11,-46
82,10.2,-7,49,11,-46
83,10.3,-8,48,11,-46
84,10.433333333333334,-14,41,-37,17
85,10.566666666666666,-14,40,-3,45
86,10.7,-13,40,11,-47
87,10.8,-12,42,11,-46
88,10.933333333333334,-11,43,11,-46
89,11.066666666666666,-12,42,11,-46
90,11.2,-10,44,10,-46
91,11.3,-11,43,11,-46
92,11.433333333333334,-14,40,-16,42
93,11.566666666666666,-11,42,-10,46
94,11.7,-9,45,-21,38
95,11.8,-9,45,7,-48
96,11.933333333333334,-15,39,7,-49
97,12.066666666666666,-16,36,4,-49
98,12.2,-14,40,4,-49
99,12.3,-14,40,5,-50
100,12.433333333333334,-16,37,11,-44
101,12.566666666666666,-17,36,11,-45
102,12.7,-16,37,14,-42
103,12.8,-1,-50,13,-43
104,12.933333333333334,-3,-52,15,-41
105,13.066666666666666,-4,-51,14,-42
106,13.2,-4,-50,15,-41
107,13.333333333333334,-7,-56,13,-42
108,13.466666666666667,-3,-49,12,-44
109,13.6,-1,-46,12,-43
110,13.733333333333333,-18,32,14,-40
111,13.833333333333334,-17,-48,16,-40
112,13.966666666666667,-21,31,15,-41
113,14.1,-13,37,15,-42
114,14.233333333333333,-12,36,14,-42
115,14.333333333333334,-9,37,13,-43
116,14.466666666666667,-15,35,12,-44
117,14.6,-15,35,11,-42
118,14.733333333333333,-16,34,12,-42
119,14.833333333333334,-16,35,12,-42
120,14.966666666666667,-16,36,12,-42
121,15.1,-15,37,11,-43
122,15.233333333333333,-15,38,11,-43
123,15.333333333333334,-16,37,12,-43
124,15.466666666666667,-13,39,11,-44
125,15.6,-15,38,9,-47
126,15.733333333333333,-14,40,5,-49
127,15.833333333333334,-15,39,4,-49
128,15.966666666666667,-15,39,3,-51
129,16.1,-15,38,7,-48
130,16.233333333333334,-14,39,12,-45
131,16.366666666666667,-15,37,12,-43
132,16.5,-12,40,15,-41
133,16.6,-13,39,14,-42
134,16.733333333333334,-14,37,12,-43
135,16.866666666666667,-15,37,13,-42
136,17.0,-15,38,8,-46
137,17.1,-16,37,13,-41
138,17.233333333333334,-14,40,13,-42
139,17.366666666666667,-14,38,13,-42
140,17.5,-15,38,10,-45
141,17.6,-15,38,13,-43
142,17.733333333333334,36,-20,12,-41
143,17.866666666666667,35,-21,12,-41
144,18.0,36,-21,12,-41
145,18.1,35,-21,12,-42
146,18.233333333333334,35,-22,12,-42
147,18.366666666666667,33,-21,10,-42
148,18.5,35,-20,12,-41
149,18.6,37,-20,12,-41
150,18.733333333333334,34,-24,12,-40
151,18.866666666666667,37,-20,11,-42
152,19.0,36,-21,13,-41
153,19.1,37,-20,13,-41
154,19.233333333333334,-16,35,12,-42
155,19.366666666666667,21,-28,12,-40
156,19.5,-15,38,29,-27
157,19.6,-15,37,10,-43
158,19.733333333333334,-15,39,10,-43
159,19.866666666666667,-15,36,11,-42
160,20.0,-15,37,11,-41
161,20.1,-15,37,12,-41
162,20.233333333333334,-15,37,11,-43
163,20.366666666666667,-16,37,11,-42
164,20.5,-14,38,10,-43
165,20.6,-15,37,12,-43
166,20.733333333333334,-15,37,8,-46
167,20.866666666666667,-14,39,6,-48
168,21.0,-14,37,6,-47
169,21.1,-14,37,5,-49
170,21.233333333333334,-14,37,4,-49
171,21.366666666666667,-15,36,3,-50
172,21.5,-16,38,4,-50
173,21.6,-14,39,5,-48
174,21.733333333333334,-14,38,8,-46
175,21.866666666666667,-14,38,7,-46
176,22.0,-13,38,7,-45
177,22.1,-13,38,7,-46
178,22.233333333333334,-14,38,8,-45
179,22.366666666666667,-14,37,7,-46
180,22.5,-14,37,8,-45
181,22.6,-13,37,7,-46
182,22.733333333333334,-20,37,7,-46
183,22.866666666666667,-26,33,6,-47
184,23.0,-27,33,7,-46
185,23.1,-21,39,7,-46
186,23.233333333333334,-27,21,6,-47
187,23.366666666666667,-15,38,6,-47
188,23.5,-15,11,4,-49
189,23.6,39,-17,6,-47
190,23.733333333333334,-17,36,5,-47
191,23.866666666666667,-15,37,7,-46
192,24.0,-15,36,7,-46
193,24.1,-15,40,5,-47
194,24.233333333333334,-13,40,8,-45
195,24.366666666666667,-14,40,7,-45
196,24.5,-19,26,3,-49
197,24.6,0,-50,6,-46
