,time_elapsed (s),left angle vertical,left angle horizontal,right angle vertical,right angle horizontal
0,0.1,6,-38,19,-34
1,0.2,9,-36,20,-34
2,0.3333333333333333,-2,-49,17,-37
3,0.43333333333333335,9,-39,16,-37
4,0.5666666666666667,9,-39,17,-37
5,0.7,9,-39,17,-37
6,0.8,9,-39,17,-37
7,0.9333333333333333,9,-39,17,-38
8,1.0666666666666667,9,-39,16,-38
9,1.1666666666666667,14,-36,16,-38
10,1.3,12,-39,17,-38
11,1.4333333333333333,8,-37,15,-39
12,1.5666666666666667,-13,-37,15,-39
13,1.6666666666666667,0,-35,15,-40
14,1.8,-4,-51,16,-39
15,1.9333333333333333,0,-32,16,-39
16,2.0666666666666664,-6,-48,17,-38
17,2.1666666666666665,-7,-48,17,-39
18,2.2666666666666666,-9,-48,17,-39
19,2.3666666666666667,-7,-47,19,-38
20,2.466666666666667,-7,-34,20,-37
21,2.6,-37,0,16,-40
22,2.7,-10,29,18,-39
23,2.8333333333333335,-14,39,18,-39
24,2.966666666666667,-14,39,19,-38
25,3.1,-14,39,18,-38
26,3.2,-14,39,18,-38
27,3.3333333333333335,-14,39,18,-40
28,3.466666666666667,-14,39,17,-40
29,3.6,-14,39,16,-41
30,3.7333333333333334,-14,39,17,-40
31,3.8333333333333335,-11,30,17,-40
32,3.966666666666667,-12,35,16,-41
33,4.1,-11,34,16,-41
34,4.2,-11,32,17,-40
35,4.333333333333333,-9,27,17,-40
36,4.433333333333334,-9,29,17,-39
37,4.566666666666666,-7,26,19,-38
38,4.666666666666667,-9,33,19,-38
39,4.8,-8,31,19,-38
40,4.9,-10,31,20,-37
41,5.033333333333333,-12,31,21,-36
42,5.166666666666667,-11,31,19,-37
43,5.3,-11,34,20,-37
44,5.4,-8,34,21,-36
45,5.533333333333333,-11,31,21,-37
46,5.666666666666667,-10,32,16,-41
47,5.8,-21,40,17,-41
48,5.9,-17,42,16,-42
49,6.033333333333333,-10,33,12,-45
50,6.166666666666667,-9,34,13,-44
51,6.3,-8,28,13,-46
52,6.4,-13,32,13,-44
53,6.533333333333333,-11,26,10,-49
54,6.666666666666667,-8,36,7,-52
55,6.8,-8,38,13,-48
56,6.933333333333334,-8,40,10,-51
57,7.066666666666666,-8,42,12,-50
58,7.166666666666667,-6,41,9,-52
59,7.3,-6,42,9,-52
60,7.433333333333334,-13,38,0,-55
61,7.566666666666666,-7,22,-5,-64
62,7.666666666666667,-16,24,-4,50
63,7.8,-31,15,-19,37
64,7.933333333333334,-5,11,-20,29
65,8.066666666666666,-19,21,-24,24
66,8.2,-10,22,-29,17
67,8.3,-10,22,-88,-3
68,8.433333333333334,-42,-18,8,-54
69,8.566666666666666,-15,22,11,-50
70,8.7,-11,24,-22,32
71,8.8,-10,21,-24,29
72,8.933333333333334,-22,32,10,-51
73,9.066666666666666,15,40,9,-53
74,9.2,-79,6,12,-50
75,9.3,65,-8,10,-51
76,9.433333333333334,61,-9,13,-46
77,9.566666666666666,-4,17,69,-8
78,9.7,-4,23,47,-18
79,9.8,-4,25,49,-18
80,9.933333333333334,-4,27,13,-46
81,10.066666666666666,-6,17,41,-22
82,10.2,-3,13,36,-24
83,10.3,-2,19,30,-26
84,10.433333333333334,-3,18,25,-29
85,10.566666666666666,-2,9,30,-27
86,10.7,-8,28,34,-25
87,10.8,-1,27,34,-26
88,10.933333333333334,0,52,33,-26
89,11.066666666666666,0,57,33,-26
90,11.2,0,57,30,-28
91,11.3,0,57,30,-27
92,11.433333333333334,-2,59,34,-26
93,11.566666666666666,-1,56,14,-44
94,11.7,2,59,14,-44
95,11.8,2,59,13,-45
96,11.933333333333334,2,59,13,-44
97,12.066666666666666,4,57,44,-22
98,12.2,1,44,38,-24
99,12.3,-7,38,46,-21
100,12.433333333333334,-7,7,15,-44
101,12.566666666666666,15,-27,41,-24
102,12.7,12,-32,26,-28
103,12.8,34,-20,16,-43
104,12.933333333333334,-36,14,13,-43
105,13.066666666666666,-20,39,16,-43
106,13.2,-8,48,15,-43
107,13.333333333333334,-12,-70,14,-44
108,13.466666666666667,-8,32,15,-43
109,13.6,-10,32,14,-43
110,13.733333333333333,-13,37,4,-56
111,13.833333333333334,-11,38,7,-54
112,13.966666666666667,-12,36,15,-42
113,14.1,-14,38,-12,37
114,14.233333333333333,-11,36,17,-41
115,14.333333333333334,-12,38,17,-41
116,14.466666666666667,-10,34,16,-42
117,14.6,-9,34,17,-41
118,14.733333333333333,-10,36,17,-41
119,14.833333333333334,-9,34,17,-40
120,14.966666666666667,-9,35,-57,9
121,15.1,-10,35,16,-41
122,15.233333333333333,-11,36,15,-42
123,15.333333333333334,-10,33,40,-17
124,15.466666666666667,-8,28,33,-15
125,15.6,-9,32,16,-41
126,15.733333333333333,-7,32,28,-22
127,15.833333333333334,-7,32,28,-16
128,15.966666666666667,-9,32,16,-24
129,16.1,35,-12,16,-42
130,16.233333333333334,30,-14,16,-41
131,16.366666666666667,34,-12,15,-42
132,16.5,43,-10,16,-42
133,16.6,38,-12,15,-43
134,16.733333333333334,37,-10,15,-42
135,16.866666666666667,42,-8,15,-42
136,17.0,39,-9,17,-40
137,17.1,41,-9,15,-43
138,17.233333333333334,50,-5,15,-42
139,17.366666666666667,46,-7,15,-42
140,17.5,51,-7,15,-43
141,17.6,45,-10,16,-42
142,17.733333333333334,41,-9,16,-42
143,17.866666666666667,35,-10,16,-42
144,18.0,26,-18,15,-42
145,18.1,38,-9,15,-42
146,18.233333333333334,41,-9,15,-42
147,18.366666666666667,22,-20,16,-42
148,18.5,15,-22,15,-43
149,18.6,16,-20,14,-43
150,18.733333333333334,27,-14,15,-43
151,18.866666666666667,29,-16,14,-43
152,19.0,30,-11,15,-42
153,19.1,30,-12,15,-42
154,19.233333333333334,28,-12,15,-42
155,19.366666666666667,52,-6,15,-42
