,timestamp,x_pos,y_pos,side
0,-1.0067358016967773,0.699999988079071,-0.14000000059604645,right
1,3.0089876651763916,-0.699999988079071,0.0,left
2,10.0259428024292,0.699999988079071,-0.14000000059604645,right
3,16.546615600585938,0.0,0.20000000298023224,straight
4,19.559627294540405,-0.699999988079071,0.0,left
5,22.575774431228638,0.699999988079071,-0.14000000059604645,right
6,26.089949131011963,0.0,-0.20000000298023224,straight
7,30.10487174987793,-0.699999988079071,0.0,left
8,34.62416076660156,0.699999988079071,-0.14000000059604645,right
9,36.63659715652466,-0.699999988079071,0.0,left
10,40.65123248100281,0.699999988079071,-0.14000000059604645,right
11,46.166393995285034,-0.699999988079071,0.0,left
12,53.60505723953247,0.2345000058412552,-0.09345000237226486,right
13,53.60702443122864,0.699999988079071,-0.14000000059604645,right
14,55.85142135620117,-0.18549999594688416,-0.05144999921321869,left
15,55.85576558113098,-0.699999988079071,0.0,left
16,58.279913663864136,0.2345000058412552,-0.09345000237226486,right
17,58.284318685531616,0.699999988079071,-0.14000000059604645,right
18,60.531280279159546,-0.2345000058412552,-0.046549998223781586,left
19,60.53659272193909,-0.699999988079071,0.0,left
20,63.758378982543945,0.18549999594688416,-0.08855000138282776,right
21,63.763272285461426,0.699999988079071,-0.14000000059604645,right
22,66.73136520385742,-0.2345000058412552,-0.046549998223781586,left
23,66.73660731315613,-0.699999988079071,0.0,left
24,68.66545939445496,0.699999988079071,-0.14000000059604645,right
25,68.670170545578,0.699999988079071,-0.14000000059604645,right
26,70.48226642608643,-0.2345000058412552,-0.046549998223781586,left
27,70.48475956916809,-0.699999988079071,0.0,left
28,73.19729399681091,0.699999988079071,-0.14000000059604645,right
29,73.2003664970398,0.699999988079071,-0.14000000059604645,right
30,77.24493384361267,0.2800000011920929,-0.09799999743700027,right
31,77.24990606307983,-0.699999988079071,0.0,left
32,77.5231831073761,0.699999988079071,-0.14000000059604645,right
33,77.52806282043457,0.699999988079071,-0.14000000059604645,right
34,80.59984374046326,0.2800000011920929,-0.09799999743700027,right
35,80.60405564308167,-0.699999988079071,0.0,left
36,80.70564484596252,0.699999988079071,-0.14000000059604645,right
37,80.71026277542114,0.699999988079071,-0.14000000059604645,right
38,84.09504747390747,0.2800000011920929,-0.09799999743700027,right
39,84.09979295730591,-0.699999988079071,0.0,left
40,84.20136857032776,0.699999988079071,-0.14000000059604645,right
41,84.20564198493958,0.699999988079071,-0.14000000059604645,right
42,88.82284593582153,0.2800000011920929,-0.09799999743700027,right
43,88.82533740997314,-0.699999988079071,0.0,left
44,88.84668850898743,0.699999988079071,-0.14000000059604645,right
45,88.85047960281372,0.699999988079071,-0.14000000059604645,right
46,93.07621717453003,0.2800000011920929,-0.09799999743700027,right
47,93.08266878128052,-0.699999988079071,0.0,left
48,93.37966537475586,0.699999988079071,-0.14000000059604645,right
49,93.3825056552887,0.699999988079071,-0.14000000059604645,right
50,97.86590790748596,0.2800000011920929,-0.09799999743700027,right
51,97.86904835700989,-0.699999988079071,0.0,left
52,97.96881818771362,0.699999988079071,-0.14000000059604645,right
53,97.97357416152954,0.699999988079071,-0.14000000059604645,right
54,102.8272020816803,0.2800000011920929,-0.09799999743700027,right
55,102.83273983001709,-0.699999988079071,0.0,left
56,102.87271618843079,0.699999988079071,-0.14000000059604645,right
57,102.88155913352966,0.699999988079071,-0.14000000059604645,right
58,105.7040548324585,-0.2345000058412552,-0.046549998223781586,left
59,105.70817756652832,-0.699999988079071,0.0,left
60,108.73757100105286,0.18549999594688416,-0.08855000138282776,right
61,108.7400553226471,0.699999988079071,-0.14000000059604645,right
62,111.78043007850647,-0.2345000058412552,-0.046549998223781586,left
63,111.78329133987427,-0.699999988079071,0.0,left
64,115.90495920181274,0.18549999594688416,-0.08855000138282776,right
65,115.90890741348267,0.699999988079071,-0.14000000059604645,right
66,118.3552258014679,0.699999988079071,-0.14000000059604645,right
67,118.35987973213196,0.699999988079071,-0.14000000059604645,right
68,122.85521364212036,0.2800000011920929,-0.09799999743700027,right
69,122.85891962051392,-0.699999988079071,0.0,left
70,123.1372492313385,0.699999988079071,-0.14000000059604645,right
71,123.1417760848999,0.699999988079071,-0.14000000059604645,right
72,127.29958248138428,0.2800000011920929,-0.09799999743700027,right
73,127.30598497390747,-0.699999988079071,0.0,left
74,127.53150296211243,0.699999988079071,-0.14000000059604645,right
75,127.53611159324646,0.699999988079071,-0.14000000059604645,right
76,129.1988492012024,-0.2345000058412552,-0.046549998223781586,left
77,129.2009551525116,-0.699999988079071,0.0,left
78,133.00128412246704,0.18549999594688416,-0.08855000138282776,right
79,133.00628399848938,0.699999988079071,-0.14000000059604645,right
80,136.58464670181274,-0.2345000058412552,-0.046549998223781586,left
81,136.5895824432373,-0.699999988079071,0.0,left
82,139.73816204071045,0.699999988079071,-0.14000000059604645,right
83,139.74341011047363,0.699999988079071,-0.14000000059604645,right
84,142.99594569206238,0.2800000011920929,-0.09799999743700027,right
85,143.0009138584137,-0.699999988079071,0.0,left
86,143.30457854270935,0.699999988079071,-0.14000000059604645,right
87,143.30895853042603,0.699999988079071,-0.14000000059604645,right
88,144.26033878326416,-0.2345000058412552,-0.046549998223781586,left
89,144.2624020576477,-0.699999988079071,0.0,left
90,147.0148561000824,0.18549999594688416,-0.08855000138282776,right
91,147.01805877685547,0.699999988079071,-0.14000000059604645,right
92,148.77868676185608,0.699999988079071,-0.14000000059604645,right
93,148.78092503547668,0.699999988079071,-0.14000000059604645,right
94,154.40864491462708,0.2345000058412552,-0.09345000237226486,right
