,timestamp,value
0,-2.5181074142456055,{text: #clear_throat_C#}
1,-1.011411428451538,{text: Hej!}
2,0.0,{text: Jag heter föör hatt.}
3,3.0138096809387207,{text: Vad heter du? Och \\pau=200\\ vart kommer du ifrån?}
4,9.912460088729858,{text: Och vad heter du? och \\pau=150\\ vart kommer du ifrån?}
5,16.34430718421936,{text: Trevligt att träffas!}
6,19.35739755630493,{text: Vi ska spela spelet \\pau=150\\ Med Andra Ord}
7,22.36980628967285,{text: Ni måste beskriva ett ord och jag ska försöka gissa det.}
8,25.883888483047485,{text: Varje ord visas på surfplattan med en liten bild!}
9,29.89660358428955,{text: Ni har en minut på er att beskriva ordet \\pau=500\\ medan jag försöka att gissa.}
10,34.4078266620636,{text: Det finns en regel}
11,36.41964077949524,{text: Ni kan inte säga själva ordet eller varianter av ordet}
12,40.432454347610474,{text: Alla andra strategier för att beskriva ordet är tillåtna. \\pau=500\\ Vi ska spela i cirka 20 minuter}
13,45.94765305519104,{text: Efter spelet får ni välja eran belöning.}
14,48.95542311668396,{text: Redo? Nu kör vi!}
15,80.63056182861328,{text: #hes_short_I# \\pau=100\\  dröm?}
16,84.97144722938538,{text: #hes_I# \\pau=100\\  spöke?}
17,105.04361200332642,{text: #yeah_B#}
18,108.98286962509155,{text: #hes_short_G# \\pau=100\\  prinsessa?}
19,113.99064183235168,{text: #hes_short_J# \\pau=100\\  drottning?}
20,129.4948251247406,{text: #yeah_G#}
21,135.8264355659485,{text: #hes_I# \\pau=100\\  regn?}
22,145.00520539283752,{text: #hes_E# \\pau=100\\  åska?}
23,146.01337099075317,{text: #hes_short_J# \\pau=100\\  blixt?}
24,164.65364837646484,{text: #yeah_D#}
25,170.50994348526,{text: #hes_E# \\pau=100\\  uggla?}
26,186.70737409591675,{text: #yeah_D#}
27,191.03243780136108,{text: #hes_short_E# \\pau=100\\  guld?}
28,194.03146862983704,{text: #hes_I# \\pau=100\\  medalj?}
29,197.03687024116516,{text: #hes_F# \\pau=100\\  guldmedalj?}
30,210.1045913696289,{text: #yeah_F#}
31,214.04602432250977,{text: #hes_E# \\pau=100\\  omdömme?}
32,217.04754900932312,{text: #hes_J# \\pau=100\\  betyg?}
33,233.89458346366882,{text: #u-hu_D#}
34,249.06693243980408,{text: #hes_short_F# \\pau=100\\  hantverkare?}
35,250.07165575027466,{text: #hes_short_D# \\pau=100\\  bagare?}
36,262.7246108055115,{text: #yeah_short_C#}
37,275.8375096321106,{text: #yeah_D#}
38,280.0828721523285,{text: #hes_I# \\pau=100\\  fjäder?}
39,289.96443152427673,{text: #yeah_D#}
40,297.7963080406189,{text: #u-hu_F#}
41,316.8158655166626,{text: #hes_C# \\pau=100\\  dröm?}
42,337.09626817703247,{text: #yeah_B#}
43,341.7512102127075,{text: #hes_short_B# \\pau=100\\  skinka?}
44,364.2153306007385,{text: #u-hu_D#}
45,368.13586378097534,{text: #hes_A# \\pau=100\\  spindel?}
46,382.63148307800293,{text: #u-hu_G#}
47,387.8542935848236,{text: #u-hu_B#}
48,392.1473877429962,{text: #hes_E# \\pau=100\\  färg?}
49,394.1455225944519,{text: #hes_G# \\pau=100\\  stil?}
50,395.14741611480713,{text: #hes_short_I# \\pau=100\\  skärm?}
51,400.27509212493896,{text: #hes_short_A# \\pau=100\\  fönster?}
52,404.1520245075226,{text: #hes_short_D# \\pau=100\\  spegel?}
53,419.65445351600647,{text: #yeah_J#}
54,436.8743507862091,{text: #yeah_A#}
55,444.17522406578064,{text: #hes_J# \\pau=100\\  nätet?}
56,451.9046437740326,{text: #hes_B# \\pau=100\\  apotek?}
57,465.61438608169556,{text: #yeah_short_E#}
58,467.92421889305115,{text: #hes_short_B# \\pau=100\\  dröm?}
59,475.194580078125,{text: #hes_short_I# \\pau=100\\  mardröm?}
60,488.3256723880768,{text: #hes_B# \\pau=100\\  säng?}
61,500.2081735134125,{text: #hes_short_H# \\pau=100\\  garderob?}
62,516.3142786026001,{text: #yeah_short_E#}
63,529.0066869258881,{text: #hes_H# \\pau=100\\  kaniner?}
64,533.2262184619904,{text: #hes_short_I# \\pau=100\\  husdjur?}
65,544.2737104892731,{text: #u-hu_C#}
