,timestamp,value
0,-2.5188164710998535,{text: #clear_throat_C#}
1,-1.0114874839782715,{text: Hej!}
2,0.0,{text: Jag heter föör hatt.}
3,3.015151023864746,{text: Vad heter du? Och \\pau=200\\ vart kommer du ifrån?}
4,13.640275001525879,{text: Och vad heter du? och \\pau=150\\ vart kommer du ifrån?}
5,22.188177824020386,{text: Trevligt att träffas!}
6,25.202229976654053,{text: Vi ska spela spelet \\pau=150\\ Med Andra Ord}
7,28.214781284332275,{text: Ni måste beskriva ett ord och jag ska försöka gissa det.}
8,31.73173451423645,{text: Varje ord visas på surfplattan med en liten bild!}
9,35.74560594558716,{text: Ni har en minut på er att beskriva ordet \\pau=500\\ medan jag försöka att gissa.}
10,40.26075100898743,{text: Det finns en regel}
11,42.272653341293335,{text: Ni kan inte säga själva ordet eller varianter av ordet}
12,46.28605890274048,{text: Alla andra strategier för att beskriva ordet är tillåtna. \\pau=500\\ Vi ska spela i cirka 20 minuter}
13,51.80396866798401,{text: Efter spelet får ni välja eran belöning.}
14,54.809619188308716,{text: Redo? Nu kör vi!}
15,70.53426861763,{text: #u-hu_D#}
16,77.64725279808044,{text: #yeah_short_C#}
17,85.537344455719,{text: #yeah_short_E#}
18,97.23781657218933,{text: #hes_short_E# \\pau=100\\  omdömme?}
19,104.53160905838013,{text: #hes_short_I# \\pau=100\\  betyg?}
20,122.37892055511475,{text: #hes_I# \\pau=100\\  medalj?}
21,140.79633736610413,{text: #hes_short_J# \\pau=100\\  titeln?}
22,146.0207097530365,{text: #hes_C# \\pau=100\\  guldmedalj?}
23,149.4368999004364,{text: #yeah_short_D#}
24,155.52667474746704,{text: #yeah_D#}
25,163.65645956993103,{text: #yeah_short_C#}
26,174.39694261550903,{text: #yeah_E#}
27,177.12680435180664,{text: #u-hu_G#}
28,187.74543929100037,{text: #hes_B# \\pau=100\\  prinsessa?}
29,194.1350872516632,{text: #hes_C# \\pau=100\\  drottning?}
30,206.88681650161743,{text: #u-hu_C#}
31,220.98770689964294,{text: #hes_D# \\pau=100\\  människor?}
32,231.7340965270996,{text: #hes_G# \\pau=100\\  drömmar?}
33,244.14634203910828,{text: #yeah_F#}
34,250.23723936080933,{text: #yeah_C#}
35,254.45093703269958,{text: #hes_short_B# \\pau=100\\  fluga?}
