,timestamp,value
0,-2.5209896564483643,{text: #clear_throat_C#}
1,-1.0133600234985352,{text: Hej!}
2,0.0,{text: Jag heter föör hatt.}
3,3.016388416290283,{text: Vad heter du? Och \\pau=200\\ vart kommer du ifrån?}
4,10.376133441925049,{text: Och vad heter du? och \\pau=150\\ vart kommer du ifrån?}
5,17.152406692504883,{text: Trevligt att träffas!}
6,20.163861989974976,{text: Vi ska spela spelet \\pau=150\\ Med Andra Ord}
7,23.1755690574646,{text: Ni måste beskriva ett ord och jag ska försöka gissa det.}
8,26.687536001205444,{text: Varje ord visas på surfplattan med en liten bild!}
9,30.70241904258728,{text: Ni har en minut på er att beskriva ordet \\pau=500\\ medan jag försöka att gissa.}
10,35.217530250549316,{text: Det finns en regel}
11,37.232852935791016,{text: Ni kan inte säga själva ordet eller varianter av ordet}
12,41.24729871749878,{text: Alla andra strategier för att beskriva ordet är tillåtna. \\pau=500\\ Vi ska spela i cirka 20 minuter}
13,46.76111936569214,{text: Efter spelet får ni välja eran belöning.}
14,49.770814418792725,{text: Redo? Nu kör vi!}
15,57.46677613258362,{text: #yeah_B#}
16,93.81467890739441,{text: #yeah_J#}
17,111.69770455360413,{text: #hes_short_J# \\pau=100\\  pensel?}
18,130.7741048336029,{text: #yeah_G#}
19,142.173903465271,{text: #yeah_short_C#}
20,178.7428684234619,{text: #yeah_short_B#}
21,188.54181265830994,{text: #hes_F# \\pau=100\\  huvud?}
22,191.1096920967102,{text: #hes_D# \\pau=100\\  spöke?}
23,194.9702341556549,{text: #u-hu_D#}
24,201.42315006256104,{text: #yeah_E#}
25,206.5537714958191,{text: #hes_short_B# \\pau=100\\  namn?}
26,214.20145797729492,{text: #yeah_E#}
27,218.12044405937195,{text: #hes_E# \\pau=100\\  förnamn?}
28,219.12114334106445,{text: #hes_B# \\pau=100\\  adress?}
29,223.13942408561707,{text: #hes_short_I# \\pau=100\\  frimärke?}
30,235.58998799324036,{text: #yeah_C#}
31,243.75267887115479,{text: #hes_short_B# \\pau=100\\  fåglar?}
32,256.1476843357086,{text: #hes_E# \\pau=100\\  uggla?}
33,281.3729224205017,{text: #yeah_F#}
34,298.1721761226654,{text: #hes_short_B# \\pau=100\\  titeln?}
35,302.16913890838623,{text: #hes_short_A# \\pau=100\\  medalj?}
36,303.1680541038513,{text: #hes_A# \\pau=100\\  guld?}
37,306.17643690109253,{text: #hes_B# \\pau=100\\  guldmedalj?}
38,312.5122084617615,{text: #yeah_G#}
39,317.5525805950165,{text: #yeah_short_D#}
40,330.3632264137268,{text: #u-hu_I#}
