,timestamp,value
0,-2.5211665630340576,{text: #clear_throat_C#}
1,-1.011993169784546,{text: Hej!}
2,0.0,{text: Jag heter föör hatt.}
3,3.0144758224487305,{text: Vad heter du? Och \\pau=200\\ vart kommer du ifrån?}
4,12.24724006652832,{text: Och vad heter du? och \\pau=150\\ vart kommer du ifrån?}
5,19.389092206954956,{text: Trevligt att träffas!}
6,22.399128913879395,{text: Vi ska spela spelet \\pau=150\\ Med Andra Ord}
7,25.41118025779724,{text: Ni måste beskriva ett ord och jag ska försöka gissa det.}
8,28.924295902252197,{text: Varje ord visas på surfplattan med en liten bild!}
9,32.9384548664093,{text: Ni har en minut på er att beskriva ordet \\pau=500\\ medan jag försöka att gissa.}
10,37.454460859298706,{text: Det finns en regel}
11,39.466530561447144,{text: Ni kan inte säga själva ordet eller varianter av ordet}
12,43.479161977767944,{text: Alla andra strategier för att beskriva ordet är tillåtna. \\pau=500\\ Vi ska spela i cirka 20 minuter}
13,48.991151332855225,{text: Efter spelet får ni välja eran belöning.}
14,51.998215198516846,{text: Redo? Nu kör vi!}
15,73.76593852043152,{text: #u-hu_I#}
16,83.30781269073486,{text: #hes_F# \\pau=100\\  prins?}
17,87.53384208679199,{text: #hes_A# \\pau=100\\  drottning?}
18,90.56515002250671,{text: #yeah_D#}
19,93.11567378044128,{text: #u-hu_G#}
20,110.00712847709656,{text: #u-hu_F#}
21,113.5446891784668,{text: #hes_short_I# \\pau=100\\  dröm?}
22,116.55744361877441,{text: #hes_short_E# \\pau=100\\  spöke?}
23,127.91257905960083,{text: #hes_H# \\pau=100\\  förnamn?}
24,137.52608466148376,{text: #hes_short_E# \\pau=100\\  namn?}
25,139.65039134025574,{text: #hes_B# \\pau=100\\  frimärke?}
26,147.11449217796326,{text: #u-hu_A#}
27,151.857036113739,{text: #yeah_short_A#}
28,155.96757888793945,{text: #yeah_short_C#}
29,162.59420824050903,{text: #u-hu_I#}
30,166.37981152534485,{text: #hes_F# \\pau=100\\  pensel?}
31,171.8337745666504,{text: #yeah_G#}
32,180.927259683609,{text: #hes_short_D# \\pau=100\\  ica?}
33,183.18627953529358,{text: #hes_G# \\pau=100\\  apotek?}
34,187.19916534423828,{text: #yeah_short_C#}
35,200.96493673324585,{text: #yeah_H#}
36,221.7630910873413,{text: #hes_D# \\pau=100\\  blixt?}
37,227.90412616729736,{text: #yeah_short_B#}
38,235.76588416099548,{text: #yeah_A#}
39,244.46588516235352,{text: #u-hu_E#}
40,250.11187601089478,{text: #hes_C# \\pau=100\\  fjäder?}
41,255.14165830612183,{text: #yeah_A#}
42,271.40648126602173,{text: #hes_short_D# \\pau=100\\  fåglar?}
43,273.8383460044861,{text: #hes_C# \\pau=100\\  uggla?}
44,276.5648868083954,{text: #yeah_short_B#}
45,288.7736716270447,{text: #yeah_A#}
46,292.6483528614044,{text: #hes_B# \\pau=100\\  omdömme?}
47,295.4645812511444,{text: #u-hu_B#}
48,302.19856095314026,{text: #hes_short_C# \\pau=100\\  betyg?}
49,306.44355392456055,{text: #yeah_short_A#}
50,315.53134298324585,{text: #yeah_I#}
51,321.66290378570557,{text: #hes_H# \\pau=100\\  citronkaka?}
52,339.7788770198822,{text: #hes_short_F# \\pau=100\\  drömmar?}
53,345.2638375759125,{text: #u-hu_G#}
54,351.026869058609,{text: #yeah_short_E#}
55,356.18448662757874,{text: #yeah_A#}
56,359.6844651699066,{text: #hes_short_G# \\pau=100\\  kött?}
57,366.8689959049225,{text: #hes_A# \\pau=100\\  skinka?}
58,369.5317313671112,{text: #yeah_B#}
59,381.02435398101807,{text: #u-hu_J#}
60,384.32443857192993,{text: #hes_D# \\pau=100\\  medalj?}
61,387.11429047584534,{text: #hes_short_J# \\pau=100\\  titeln?}
62,388.9199209213257,{text: #hes_D# \\pau=100\\  guldmedalj?}
63,392.0935833454132,{text: #u-hu_F#}
64,396.08392882347107,{text: #yeah_F#}
65,406.79375743865967,{text: #hes_A# \\pau=100\\  hantverkare?}
