,timestamp,value
0,-2.519885540008545,{text: #clear_throat_C#}
1,-1.013235092163086,{text: Hej!}
2,0.0,{text: Jag heter föör hatt.}
3,3.0133328437805176,{text: Vad heter du? Och \\pau=200\\ vart kommer du ifrån?}
4,12.678637266159058,{text: Och vad heter du? och \\pau=150\\ vart kommer du ifrån?}
5,20.593178033828735,{text: Trevligt att träffas!}
6,23.606875896453857,{text: Vi ska spela spelet \\pau=150\\ Med Andra Ord}
7,26.619836807250977,{text: Ni måste beskriva ett ord och jag ska försöka gissa det.}
8,30.135014057159424,{text: Varje ord visas på surfplattan med en liten bild!}
9,34.15073800086975,{text: Ni har en minut på er att beskriva ordet \\pau=500\\ medan jag försöka att gissa.}
10,38.66938900947571,{text: Det finns en regel}
11,40.681008100509644,{text: Ni kan inte säga själva ordet eller varianter av ordet}
12,44.696693897247314,{text: Alla andra strategier för att beskriva ordet är tillåtna. \\pau=500\\ Vi ska spela i cirka 20 minuter}
13,50.21265435218811,{text: Efter spelet får ni välja eran belöning.}
14,53.22173094749451,{text: Redo? Nu kör vi!}
15,68.81182909011841,{text: #u-hu_G#}
16,71.54031085968018,{text: #yeah_B#}
17,81.26427149772644,{text: #hes_short_D# \\pau=100\\  människor?}
18,89.27858281135559,{text: #hes_short_A# \\pau=100\\  citronkaka?}
19,96.80716896057129,{text: #hes_J# \\pau=100\\  drömmar?}
20,100.64255166053772,{text: #yeah_B#}
21,125.05948495864868,{text: #hes_short_B# \\pau=100\\  medalj?}
22,128.24247193336487,{text: #hes_short_G# \\pau=100\\  guld?}
23,133.10251903533936,{text: #yeah_H#}
24,140.4837040901184,{text: #yeah_short_B#}
25,147.92272400856018,{text: #yeah_A#}
26,151.1592733860016,{text: #yeah_B#}
27,157.91565895080566,{text: #hes_short_D# \\pau=100\\  pensel?}
28,168.17359733581543,{text: #yeah_D#}
29,173.2743935585022,{text: #u-hu_B#}
30,178.04205513000488,{text: #yeah_A#}
31,183.17181205749512,{text: #yeah_short_B#}
32,185.455472946167,{text: #hes_I# \\pau=100\\  fåglar?}
33,194.41775131225586,{text: #hes_short_A# \\pau=100\\  uggla?}
34,211.99917769432068,{text: #yeah_A#}
