,timestamp,value
0,-2.5215821266174316,{text: #clear_throat_C#}
1,-1.0146195888519287,{text: Hej!}
2,0.0,{text: Jag heter föör hatt.}
3,3.0162243843078613,{text: Vad heter du? Och \\pau=200\\ vart kommer du ifrån?}
4,11.545122385025024,{text: Och vad heter du? och \\pau=150\\ vart kommer du ifrån?}
5,18.202150106430054,{text: Trevligt att träffas!}
6,21.21873164176941,{text: Vi ska spela spelet \\pau=150\\ Med Andra Ord}
7,24.231304168701172,{text: Ni måste beskriva ett ord och jag ska försöka gissa det.}
8,27.746070861816406,{text: Varje ord visas på surfplattan med en liten bild!}
9,31.761768341064453,{text: Ni har en minut på er att beskriva ordet \\pau=500\\ medan jag försöka att gissa.}
10,36.27626347541809,{text: Det finns en regel}
11,38.28845167160034,{text: Ni kan inte säga själva ordet eller varianter av ordet}
12,42.30345559120178,{text: Alla andra strategier för att beskriva ordet är tillåtna. \\pau=500\\ Vi ska spela i cirka 20 minuter}
13,47.81922435760498,{text: Efter spelet får ni välja eran belöning.}
14,50.827611684799194,{text: Redo? Nu kör vi!}
15,75.53445410728455,{text: #hes_short_I# \\pau=100\\  pensel?}
16,80.23713994026184,{text: #yeah_D#}
17,92.14798021316528,{text: #u-hu_E#}
18,102.26379776000977,{text: #hes_B# \\pau=100\\  bagare?}
19,105.07737731933594,{text: #u-hu_F#}
20,122.38806962966919,{text: #u-hu_I#}
21,126.40170693397522,{text: #hes_short_G# \\pau=100\\  drottning?}
22,130.15774035453796,{text: #yeah_short_C#}
23,140.11658692359924,{text: #yeah_short_D#}
24,144.6173267364502,{text: #hes_F# \\pau=100\\  toalett?}
25,151.5476837158203,{text: #yeah_J#}
26,160.96731090545654,{text: #hes_B# \\pau=100\\  badrummet?}
27,164.92662239074707,{text: #hes_A# \\pau=100\\  badrum?}
28,187.00731778144836,{text: #hes_short_B# \\pau=100\\  omdömme?}
29,205.49899816513062,{text: #hes_G# \\pau=100\\  betyg?}
30,218.63759756088257,{text: #hes_D# \\pau=100\\  fjäder?}
31,221.8110339641571,{text: #yeah_I#}
32,245.92736768722534,{text: #hes_short_I# \\pau=100\\  färg?}
33,249.46246194839478,{text: #hes_short_E# \\pau=100\\  dusch?}
34,255.17189836502075,{text: #hes_F# \\pau=100\\  spegel?}
35,257.9874687194824,{text: #yeah_F#}
36,279.198264837265,{text: #hes_short_D# \\pau=100\\  huvud?}
37,281.71390557289124,{text: #hes_short_E# \\pau=100\\  mardröm?}
38,288.5942130088806,{text: #hes_short_C# \\pau=100\\  spöke?}
39,291.46740770339966,{text: #yeah_H#}
40,298.81671357154846,{text: #yeah_short_B#}
41,303.07704997062683,{text: #u-hu_A#}
42,312.3207697868347,{text: #hes_short_E# \\pau=100\\  spindel?}
43,325.4362235069275,{text: #hes_short_C# \\pau=100\\  uggla?}
44,329.1754398345947,{text: #u-hu_D#}
45,342.13441610336304,{text: #yeah_B#}
46,347.51912689208984,{text: #hes_B# \\pau=100\\  ica?}
47,348.5096387863159,{text: #hes_short_F# \\pau=100\\  nätet?}
48,356.90143036842346,{text: #hes_short_J# \\pau=100\\  apotek?}
49,366.82622623443604,{text: #u-hu_J#}
50,368.3237750530243,{text: #hes_I# \\pau=100\\  regn?}
51,373.99831533432007,{text: #hes_short_H# \\pau=100\\  storm?}
52,383.57143473625183,{text: #hes_short_H# \\pau=100\\  blixt?}
53,398.6009888648987,{text: #u-hu_J#}
54,406.45907711982727,{text: #hes_short_E# \\pau=100\\  fantasi?}
55,410.54884696006775,{text: #hes_short_H# \\pau=100\\  drömmar?}
56,415.33726143836975,{text: #u-hu_C#}
57,425.2068815231323,{text: #yeah_C#}
58,433.42425870895386,{text: #u-hu_F#}
59,436.999712228775,{text: #hes_B# \\pau=100\\  frimärke?}
60,440.38383293151855,{text: #u-hu_I#}
61,449.29826617240906,{text: #yeah_short_D#}
62,454.57340145111084,{text: #hes_short_H# \\pau=100\\  får?}
63,456.58259749412537,{text: #hes_short_C# \\pau=100\\  stenbock?}
64,470.50736808776855,{text: #u-hu_C#}
65,474.95288586616516,{text: #hes_C# \\pau=100\\  rösträtt?}
66,479.146507024765,{text: #u-hu_A#}
67,484.9059798717499,{text: #yeah_short_E#}
68,495.1685109138489,{text: #u-hu_C#}
69,500.5992877483368,{text: #hes_short_G# \\pau=100\\  kryckor?}
70,504.49838876724243,{text: #hes_short_B# \\pau=100\\  bil?}
71,506.81071281433105,{text: #hes_short_G# \\pau=100\\  rullstol?}
72,508.96836519241333,{text: #u-hu_C#}
73,517.0656576156616,{text: #u-hu_F#}
74,523.6087589263916,{text: #hes_short_I# \\pau=100\\  lillasyster?}
75,527.2363379001617,{text: #yeah_short_C#}
76,528.7655999660492,{text: #hes_J# \\pau=100\\  moster?}
77,531.2305898666382,{text: #hes_B# \\pau=100\\  farbror?}
78,542.2066135406494,{text: #u-hu_D#}
79,546.5535364151001,{text: #hes_H# \\pau=100\\  tavlan?}
80,550.2764909267426,{text: #hes_short_I# \\pau=100\\  gravsten?}
81,556.5459187030792,{text: #yeah_short_C#}
82,559.4254286289215,{text: #yeah_E#}
83,563.6881325244904,{text: #yeah_G#}
84,568.6682660579681,{text: #u-hu_F#}
85,573.0780787467957,{text: #yeah_short_E#}
86,580.6997139453888,{text: #hes_B# \\pau=100\\  fotspår?}
87,605.1499223709106,{text: #hes_short_B# \\pau=100\\  kyrktorn?}
88,629.1751596927643,{text: #yeah_E#}
89,635.0623545646667,{text: #hes_short_H# \\pau=100\\  mardröm?}
90,638.0229208469391,{text: #yeah_H#}
91,649.3107423782349,{text: #hes_short_I# \\pau=100\\  barnbarn?}
92,668.3577637672424,{text: #hes_J# \\pau=100\\  lunch?}
93,672.6874334812164,{text: #hes_A# \\pau=100\\  middag?}
94,679.5493388175964,{text: #hes_short_H# \\pau=100\\  snabbmat?}
95,703.4612395763397,{text: #hes_F# \\pau=100\\  lösenord?}
96,721.6047773361206,{text: #yeah_H#}
97,726.6173331737518,{text: #hes_short_D# \\pau=100\\  stenar?}
98,729.1683223247528,{text: #hes_E# \\pau=100\\  bärnsten?}
99,742.5161843299866,{text: #yeah_E#}
100,747.1356902122498,{text: #u-hu_J#}
101,752.6924674510956,{text: #hes_J# \\pau=100\\  garderob?}
102,756.7649395465851,{text: #u-hu_B#}
103,771.253931760788,{text: #hes_A# \\pau=100\\  kaniner?}
104,774.1381990909576,{text: #hes_J# \\pau=100\\  husdjur?}
105,788.6917028427124,{text: #hes_short_J# \\pau=100\\  isbjörn?}
106,800.2348313331604,{text: #u-hu_D#}
107,809.565584897995,{text: #hes_short_A# \\pau=100\\  xylofon?}
108,813.7576038837433,{text: #hes_short_H# \\pau=100\\  trummor?}
109,820.8530049324036,{text: #hes_short_F# \\pau=100\\  slagverk?}
110,841.5750911235809,{text: #yeah_I#}
111,846.7725081443787,{text: #hes_J# \\pau=100\\  begränsning?}
112,853.4854805469513,{text: #u-hu_G#}
113,858.4723308086395,{text: #hes_short_G# \\pau=100\\  åldersgräns?}
114,867.9765181541443,{text: #yeah_A#}
115,876.9475865364075,{text: #hes_short_A# \\pau=100\\  musiker?}
116,879.0796394348145,{text: #hes_J# \\pau=100\\  trumslagare?}
117,882.4644460678101,{text: #yeah_short_C#}
118,896.3838083744049,{text: #yeah_J#}
119,897.6790442466736,{text: #hes_H# \\pau=100\\  radhus?}
120,913.7858941555023,{text: #yeah_short_A#}
121,927.860072851181,{text: #hes_short_J# \\pau=100\\  signaturmelodi?}
122,941.3851375579834,{text: #u-hu_D#}
123,947.1454148292542,{text: #hes_short_G# \\pau=100\\  biskop?}
124,954.1064517498016,{text: #u-hu_C#}
125,968.5090215206146,{text: #yeah_I#}
126,974.870055437088,{text: #hes_short_G# \\pau=100\\  hängbro?}
127,990.9751574993134,{text: #yeah_A#}
128,993.9780385494232,{text: #hes_C# \\pau=100\\  underverk?}
129,1013.0246689319611,{text: #u-hu_C#}
130,1017.5898394584656,{text: #hes_H# \\pau=100\\  vävstol?}
131,1020.4427659511566,{text: Det är hela tiden vi har. \\pau=500\\  Tack för att ni spelade med mig!}
